CLAY-CROSS-PRESS-RES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,SK353658,Long,-1.4731715,Lat,53.188127,Elevation,810,ft.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,2673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,,,4.89,4.13,1.6,3.53,1.51,2.08,2.36,3.96,3.65,4.02,4.45,2.03,2.66,3.61,4.6,1.68,7.39,1.18,4.41,2.18,2.16,2.24,2.29,0.93,3.76,6.05,3.53,6.58,,2.13,2,6.01,3.24,1.44,2.63,3.1,6.72,2.2,0.93,2.97,2.18,0.68,2.07,1.77,3.94,2.4,3.64,3.3,4.43
February,,,1.78,1.58,2.72,3.43,4.67,0.64,2.46,1.96,2.29,0.27,4.03,6.64,0.52,3.77,2.19,2.34,3.78,0.9,0.55,2.56,0.43,3.7,0.48,2.77,2.51,3.9,0.85,1.8,3.86,4.05,1.7,1.26,1.55,2.46,2.89,1.5,1.49,1.15,6.55,3.97,0.5,1.47,2.41,2,1.58,2.99,5.19,0.05,2.75
March,,,4.57,4.92,3.16,0.77,4.1,2,1.55,4.54,2.18,1.96,2.31,2.26,1.46,0.56,0.59,4.22,3.5,0.27,2.55,0.19,1.55,2.82,2.85,0.84,2.84,3.3,0.22,2.13,2.12,4.15,2.06,0.91,0.22,0.62,1.24,6.17,1.01,1.26,1.19,4.18,1.92,1.75,2.44,2.95,1.03,2.76,2.49,1.7,1.84
April,,,0.53,3.55,1.42,1.06,1.36,1.42,1.53,1.85,7.03,1.49,3.32,2.71,2.46,2.84,2.44,2.51,1.42,1.25,3.21,4.86,3.43,1.1,2.51,2.85,2.02,2.35,0.13,1.88,2.06,1.82,1.13,1.18,2.49,1.61,1.39,2.75,1.72,2.76,2.63,1.51,2.06,2.88,0.5,0.77,2.18,0.09,0.94,3.83,1.54
May,,,3.26,2.22,1.67,1.36,2.49,1.68,3.22,1.4,3.95,2.08,0.75,3.18,3.99,4.82,2.99,1.25,0.84,2.49,1.59,4.31,7.16,2.24,1.2,0.37,0.57,3.84,2.57,1.97,1.51,2.96,4.43,3.2,2.91,2.11,1.89,2.32,2.38,1.99,1.91,4.24,3.35,1.99,3.42,2.4,0.65,1.19,2.77,0.85,1.6
June,,,3.8,0.75,2.2,1.7,2.27,1.91,0.93,0.97,2.8,0.33,1.22,0.84,2.83,0.09,2.2,4.3,3.84,1.08,1.81,4.06,1.15,1.73,0.86,4,3.6,1.61,2.13,2.48,0.88,0.28,1.48,1.49,2.15,3.46,5.19,1.68,3.94,1.1,0.99,1.21,2.7,2.41,3.19,3.41,3.11,1.67,5.41,0.99,1.24
July,,,5.59,1.59,4.4,4.35,1.79,1.33,3.07,3.82,4.41,0.53,4.67,5.01,5.08,1.3,3.27,2.55,0.9,2.1,5.82,3.91,4.14,1.7,1.36,0.71,4.24,3.07,3.86,4.73,3.25,4.25,1.74,1.24,3.35,2.16,2.01,2.04,1.33,4.09,2.23,0.77,1.57,2.78,2.24,0.99,4.22,3.46,4.99,1.69,3.23
August,,,6.22,1.59,1.9,2.13,2.07,5.83,2.74,3.58,1.01,4.17,8.35,3.46,3.81,2.96,1.81,4.82,3.09,1.74,2.85,7.33,3.02,0.51,1.65,2.06,1.25,0.8,1.24,2.18,0.21,3.38,3.03,2.59,3.19,3.45,5.83,0.67,5.76,1.72,3.72,4.29,1.62,1.96,4.54,0.28,6,3.89,1.99,1.06,4.66
September,,,1.57,2.13,1.52,0.67,1.02,1.09,6.64,2.33,1.92,0.96,2.98,3.59,3.18,2.98,1.24,5.13,0.5,1.48,5.51,5.47,1.84,1.23,2.1,3.84,3.15,1.62,2.89,1.94,1.44,0.27,2.21,2.81,4.49,0.86,4.71,2,2.04,1.29,3.36,2.48,2.1,1.91,3.16,0.87,3.8,6.7,2.95,0.08,4.68
October,,,3.6,3.79,2.92,1.83,3.2,4.08,1.09,2.68,2.22,5.36,0.73,2.69,5.17,3.58,3.08,3.09,6.33,3.7,3.48,0.9,3.72,4.5,3.01,4.78,3.01,3.33,3.57,4.48,4.67,2.88,2.01,2.3,3.89,4.91,1.86,0.61,1.7,4.26,1.22,1.01,4.07,2.57,3.41,2.59,1.85,2.06,2.97,2.47,6.75
November,,,2.17,2.97,4.63,2.62,4.54,1.85,2.71,2.43,1.55,1.77,2.11,3.69,2.47,1.99,5.31,2.64,6.28,6.3,3.47,5.8,2.1,1.82,2.02,6.61,3.41,2.5,3.93,4.48,6.6,4.08,1.58,2.79,5.51,0.69,7.1,2.66,1.69,4.7,4.8,8.33,1.82,1.62,5.73,3.04,0.64,2.51,0.87,4.2,5.28
December,,,2.85,1.21,6.14,7.19,2.87,1.46,5.07,5.74,3.59,3.51,4.64,4.13,4.66,2.28,0.35,2.14,1.19,5.82,3.45,1.09,1.29,0.54,5.96,3.82,2.21,4.14,4.53,2.02,2.64,0.88,2.6,1.22,2.64,2.21,3.68,2.21,4.77,3.22,1.33,2.83,2.25,1.3,3.03,3.19,3.95,3.05,4.15,5.07,3.88
Total,,,40.83,30.43,34.28,30.64,31.89,25.37,33.37,35.26,36.6,26.45,39.56,40.23,38.29,30.78,30.07,36.67,39.06,28.31,38.7,42.66,31.99,24.13,26.29,33.58,32.57,36.51,29.45,36.67,,31.13,25.97,27,35.63,25.98,40.42,27.71,34.55,29.74,30.86,37.79,26.14,23.32,36.14,24.26,32.95,32.77,38.36,25.29,41.88
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"NGR is near the reservoir at the stated altitude, matches the long/lat on the 1920s record and is in an open field as noted on the records. The 1950s record has an NGR of SK354657, which does not match the stated altitude",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feb 1947 estimated for snow; left in this record,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
