"BRISBANE HOUSE 2M N OF LARGS",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,RR253,,,,,,,,,,,
,,,,,,,,,,,,
,1860,1861,1862,1863,1864,1865,1866,1867,1868,1869,,
January,6.70,5.60,8.00,8.60,4.40,6.60,8.70,4.40,,,,
February,4.15,3.50,2.20,3.30,5.50,3.30,5.00,4.30,,,,
March,4.75,6.85,3.90,2.70,5.20,2.50,4.00,3.30,,,,
April,2.00,0.60,4.50,4.10,2.50,0.70,2.20,7.60,,,,
May,3.00,1.90,4.80,4.20,2.10,2.90,1.70,4.60,,,,
June,4.45,3.60,4.70,4.10,3.40,1.10,2.60,2.10,,,,
July,2.20,3.90,6.50,0.70,3.40,3.20,3.90,3.20,,,,
August,5.35,12.70,4.20,5.20,2.60,7.90,5.90,4.60,,,,
September,2.75,6.00,2.70,6.50,6.00,2.00,5.60,4.50,,,,
October,5.80,5.15,7.70,4.60,4.10,5.90,4.40,5.70,,,,
November,3.50,8.10,3.00,4.60,6.10,3.70,5.20,1.80,,,,
December,3.80,4.10,7.50,7.00,3.60,5.00,6.60,4.10,,,,
Total,48.45,62.00,59.70,55.60,48.90,44.80,55.80,50.20,,,,
Calc annual,48.45,62.00,59.70,55.60,48.90,44.80,55.80,50.20,0.00,0.00,,
Difference,0.00,0.00,-0.00,0.00,-0.00,0.00,-0.00,0.00,NaN,NaN,,
