BARNES-BARN-ELMS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,TQ230775,Long,-0.230027,Lat,51.483088,Elevation,16,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,,,,1.32,2.53,1.84,2.17,1.83,3.04,0.87,2.56,1.04,1.56,1.3,1.31,0.95,3.95,3.43,2.4,4.27,2.18,2.63,2.2,4.55,1.43,1.6,1.49,1.4,3.23,0.84,0.82,3.06,1.73,0.89,0.91,2,3.75,1.33,1.89,2.47,1.56
February,,,,2.95,0.47,3.36,2.71,3.28,1.31,0.36,0.56,1.54,0.18,2.48,0.29,1.97,1.39,4.14,0.43,0.85,1.26,1.83,0.75,1.37,0.77,1.34,2.38,1.25,1.25,0.87,3.21,5.25,0.78,1.21,2.02,1.36,0.2,2.93,2.36,0.07,1.82
March,,,,2.23,0.74,0.68,0.14,2.34,1.13,0,1.49,0.19,1.32,2.11,2,0.34,1.13,2.79,0.28,1.09,3.27,3.28,1.77,0.34,0.06,1,1.18,4.72,0.61,0.89,0.71,3.01,2.68,0.53,2.09,0.94,0.94,1.13,1.16,1.35,2.04
April,,,,1.4,3.16,1.49,2.92,1.69,1.23,1.01,1.52,3.71,2.03,0.93,1.43,2.73,1.38,2.33,0.07,1.94,1.61,1.12,0.7,0.91,1.39,1.07,2.17,1.64,1.11,1.58,2.17,2.53,1.29,2.63,0.29,0.31,1.05,0.24,1.37,2.18,0.63
May,,,,2.22,3.26,2.14,1.89,1.42,2.01,1.08,3.1,2.52,3.79,1.73,0.37,1.27,0.62,2.4,1.43,1.44,1.24,1.96,2.71,1.64,0.79,2.74,3.47,1.16,1.77,2.1,1.82,2.03,1.58,1.32,2.79,4.39,0.25,1.23,2.32,0.57,1.69
June,,,,0.31,2.66,0.07,3.32,2.96,2.24,0.71,1.75,1.56,0.69,1.63,1.23,3.02,2.99,1.82,0.38,1.08,1.02,2.13,1.2,1.39,1.74,1.86,2.9,2.62,1.88,0.47,1.6,1.11,1.52,2.07,4,2.05,1.72,1.02,5.21,1.16,0.88
July,,,,3.02,3.28,3.47,1.54,3.59,2.13,1.47,2.08,2.76,2.18,2.58,1.63,0.7,2.37,0.5,1.11,1.34,2.38,4.34,1.78,1.72,1.77,2.48,1.72,2.24,0.64,1.66,3.29,1.56,0.52,3.93,2.32,1.13,5.43,2.89,1.96,1.22,3.09
August,,,,1.73,2.58,2.31,1.19,3.45,2.46,1.88,2.53,5.03,1.81,0.58,1.9,2.43,0.44,1.1,2.74,2.88,0.07,5.5,1.58,1.09,2.16,1.22,4.65,0.32,2.91,1.36,2.11,2.79,2.25,1.77,3.28,0.83,3.97,2.4,3.39,1.08,2.73
September,,,,1.14,3.05,2.14,1.09,4.2,0.73,0.16,2.61,2.51,2.17,2.45,1.38,2.55,2.76,1.52,2.13,1.16,1.09,0.44,1.08,1.93,2.36,1.48,3.14,1.31,1.04,0.33,2.66,2.37,2.68,1.74,1.72,1.52,2.01,2.56,3.84,0.08,3.52
October,,,,5.31,3.58,2.75,2.12,1.2,3.15,2.66,0.91,0.62,4.97,1.53,0.89,2.01,1.67,2.49,2.41,4.74,2.42,0.76,3.58,2.25,2.63,1.94,1.09,0.22,2.07,5.01,0.31,0.98,2.68,3.03,2.22,2.55,2.04,1.78,2.6,1.93,5
