"THIRSK BRYNKELLHOW",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,3428,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,3.15,2.39,3.49,1.50,1.85,1.75,2.36,2.09,3.45,1.90,3.56,
February,0.93,0.17,2.05,4.69,1.09,3.23,1.40,1.25,1.24,0.86,0.93,
March,2.08,0.88,1.28,1.51,1.24,1.26,0.71,1.95,2.23,0.17,2.02,
April,3.14,0.98,2.27,1.50,1.75,2.37,0.82,1.27,0.79,1.02,2.63,
May,2.32,1.68,0.73,1.86,4.62,3.39,1.91,1.48,1.12,1.55,1.04,
June,1.25,0.32,1.70,0.72,1.88,0.01,4.27,2.92,3.93,2.07,1.70,
July,4.21,1.31,4.29,2.90,2.68,1.72,1.58,4.71,0.42,1.84,5.20,
August,1.85,3.88,3.29,3.49,2.67,2.44,3.18,5.83,4.91,2.63,2.35,
September,1.29,1.35,2.31,2.75,2.22,2.70,1.51,4.89,0.43,0.71,3.13,
October,2.69,1.20,1.02,2.52,3.52,2.40,2.45,2.19,2.79,2.52,1.99,
November,1.18,1.97,1.44,3.09,1.61,1.56,4.35,2.01,2.28,2.97,2.47,
December,3.44,2.02,3.05,3.00,2.98,2.13,0.69,1.67,1.19,3.71,2.11,
Total,27.53,18.15,26.92,29.53,28.11,24.96,25.23,32.26,24.78,21.95,29.13,
Calc annual,27.53,18.15,26.92,29.53,28.11,24.96,25.23,32.26,24.78,21.95,29.13,
Difference,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,0.00,
