"ROYSTON EARLS HILL HOUSE",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,982,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,2.25,2.36,2.49,1.24,2.51,0.98,2.50,2.42,2.72,1.45,2.32,
February,0.32,0.28,1.73,2.85,0.62,3.16,2.39,3.27,1.36,0.69,0.53,
March,1.33,1.29,1.92,1.91,0.79,1.20,0.20,2.06,1.24,0.07,1.47,
April,3.36,1.38,2.84,1.34,2.69,1.39,3.00,1.75,0.94,1.64,1.95,
May,1.74,1.14,1.35,1.25,4.36,2.23,2.14,1.10,1.68,1.66,2.81,
June,1.34,0.64,1.04,0.68,2.00,0.31,2.51,2.57,2.02,1.09,1.00,
July,3.46,0.27,3.98,2.63,4.00,2.36,2.76,2.46,2.46,2.71,2.72,
August,1.02,0.84,2.61,4.02,2.07,2.40,1.20,3.03,2.28,0.59,2.38,
September,2.11,1.28,2.65,2.41,2.87,2.64,2.09,4.30,0.63,0.24,4.15,
October,0.72,0.78,0.76,3.53,3.77,2.96,2.48,1.62,2.94,3.15,1.03,
November,0.75,1.68,1.27,1.34,2.66,1.80,3.45,2.57,1.74,4.79,4.19,
December,1.75,1.36,1.97,2.15,2.90,1.59,0.34,2.71,2.49,4.33,2.69,
Total,20.15,13.30,24.61,25.35,31.24,23.02,25.06,29.86,22.50,22.41,27.24,
Calc annual,20.15,13.30,24.61,25.35,31.24,23.02,25.06,29.86,22.50,22.41,27.24,
Difference,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,-0.00,0.00,0.00,-0.00,
