PARKSTONE-FIRGROVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,SZ039918,Long,-1.94537,Lat,50.72594,Elevation,175,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,1583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950
January,,,,,,,,1.29,3.24,5.5,3.51,3.72,4.55,1.32,3.2,4.98,4.42,2.1,4.59,1.43,3.49,2.07,2.03,2.31,2.31,0.94,4.79,5.3,2.98,5.35,3.57,4.23,3.69,7.42,1.89,,,,,,
February,,,,,,,,1.11,0.94,3.49,0.44,0.27,2.32,6.45,0.52,4.6,2.07,3.01,2.47,1.27,0.78,1.81,0.15,3.72,0.04,2.76,2.71,5.24,0.77,1.48,3.39,3.2,0.34,1.12,0.42,,,,,,
March,,,,,,,,2.89,1.17,4.27,2.28,1.29,2.91,1.31,1.36,0.97,0.6,2.75,2.97,0.16,1,1.31,1.68,3.01,2.83,0.94,3.38,3.33,0.27,1.25,2.8,3.2,3.05,0.95,0.33,,,,,,
April,,,,,,,,1.64,1.33,1.24,3.06,0.98,3.67,4.5,2.81,2.67,3.87,2.03,1.7,0.97,2.01,2.4,2.9,1.2,1.64,3,1.34,2.07,0,1.84,1.18,2.11,1.92,0.85,1.71,,,,,,
May,,,,,,,,3.18,1.25,0.25,0.91,1.32,0.45,2.13,4.36,3.22,2.09,0.88,1.16,1.67,1.89,3,3.4,1.42,0.82,0.77,0.79,2.99,1.3,0.98,1.2,1.88,3.93,2.84,0.49,,,,,,
June,,,,,,,,1.93,0.77,1.2,3.03,0.54,0.91,0.38,2.02,0,2.44,2.04,2.24,1.43,0.3,2.16,2.45,1.37,1.17,3.23,2.34,0.52,0.75,1.85,0.23,1.43,0.49,1.03,1.86,,,,,,
July,,,,,,,,2.99,4.05,2.04,5.1,0.29,3.65,0.7,2.83,3.19,1.25,2.7,1.59,1.25,1.42,3.32,2.88,1.3,0.37,0.4,3.9,1.91,2.32,3.67,3.4,2.37,1.85,2.39,2.63,,,,,,
August,,,,,,,,5.76,2.18,3.33,1.24,2.62,5.18,1.92,2.23,3.17,1.12,3.01,2.46,1.12,3.28,2.44,0.72,1.11,3.27,2.85,0.15,2.62,1.9,3.34,0.06,4.02,3.42,1.82,2.71,,,,,,
September,,,,,,,,1.33,5.57,1.33,1.46,0.73,1.35,2.14,3.8,3.53,0.69,5.84,1.89,0.39,3.03,1.41,3.37,2.28,1.92,3.63,2.65,2.54,1.6,2.42,1.44,1.04,3,2.18,2.17,,,,,,
October,,,,,,,4.2,4.19,1.44,1.15,2.46,1.19,1.58,5.04,4.47,3.4,3.38,1.9,6.88,4.14,2.06,0.38,5.42,1.65,1.25,5.54,1.33,5.42,2.69,4.9,3.89,0.95,4.19,4.47,4.64,,,,,,
November,,,,,,,4.64,0.67,2.28,2.37,1.34,2.14,2.1,1.75,3.74,3.12,8.83,3.16,2.57,7.92,5.19,4.14,1.96,1.05,2.21,7.09,2.97,1.64,4.22,5.09,7.54,2.19,1.56,1.59,6.67,,,,,,
December,,,,,,,4.88,0.93,2.43,5.18,3.02,1.31,4.27,3.45,5.23,3.63,0.65,3.73,3.14,6.22,3.74,0.98,1.26,1.08,7.64,4.52,2.93,4.1,3.59,1.28,2.44,2.52,4.18,3.24,2.46,,,,,,
Total,,,,,,,,27.91,26.65,31.35,27.85,16.4,32.94,31.09,36.57,36.48,31.41,33.15,33.66,27.97,28.19,25.42,28.22,21.5,25.47,35.67,29.28,37.68,22.39,33.45,31.14,29.14,31.62,29.9,27.98,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1916 Gauge moved 6.5 miles from Fern Down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1918 Jan 1st Gauge moved 50ft NW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1941 Gauge moved 0.25 mile E of former site,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
