LITTLE DON VALLEY (SHEEP HOUSE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,SE252004,Long,-1.621578,Lat,53.499699,Elevation,945,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,3148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,2.9,1.93,4.19,4.17,2.37,5.34,3.12,2.37,2.9,4.46,5.54,4.18,4.18,1.96,2.41,3.78,4.3,1.92,8.01,1.57,5.66,3.25,3.6,3.36,2.99,2.34,3.96,5.22,4.56,5.32,,3.53,2.93,4.8,5.11,3.5,4.67,3.94,8.23,1.33,1.79,2.93,4.3,0.8,2.91,2.49,5.19,2.24,4.52,3.81,5.21
February,3.42,4.07,2.16,1.35,2.76,4.69,6.49,0.53,4.43,2.28,3.14,0.27,3.25,5.59,1.31,5.23,2.76,1.53,4.45,0.44,1.02,4.02,0.47,5.73,0.25,5.1,3.66,5.86,1.37,2.15,,4.14,1.05,2.17,1.38,3.76,4.97,2.91,2.67,1.81,6.01,3.77,1.21,2.4,3.3,2.67,1.13,2.82,5.02,0.23,2.61
March,0.74,1.66,3.68,5.21,3.45,1.04,7.25,2.89,1.46,4.88,2.98,2.18,2.15,2,0.96,1.28,1.38,3.43,3.21,0.31,3.11,0.2,2.07,2.43,3.12,1.42,2.89,3.25,0.37,3.2,2.31,5.8,2.11,1.44,0.55,0.98,1.96,6.23,1.26,0.76,1.28,4.38,1.87,1.98,2.59,3.75,1.4,2.06,2.42,1.5,2.75
April,2.8,1.63,0.68,3.67,1.27,1.58,1.83,2.25,1.38,1.44,5.76,1.05,4.49,2.54,1.68,3.15,1.98,3.57,1.52,1.52,3.89,4.97,3.72,0.99,3.26,3.02,1.92,2.42,0.23,2.04,2.91,2.48,2,2.38,2.28,2.24,1.72,4.04,2.04,3.06,3.55,1.72,1.82,2.72,0.51,0.71,3.23,0.2,0.67,5.1,1.81
May,3.61,1.18,4.11,2.51,1.54,1.78,2.54,2.05,2.54,1.52,4.57,1.46,1.09,4.52,3.7,3.59,2.67,1.28,2.18,1.37,2.24,3.28,5.97,3.03,1.85,0.42,1.39,3.34,3.09,2.58,1.23,2.45,4.06,2.86,3.05,3.95,2.87,3.32,1.8,2.17,2.5,4.95,2.37,2.9,4.03,3.77,0.68,1.16,3.25,0.98,2.35
June,2.51,3.1,3.2,1.14,4.15,1.36,2.37,1.86,0.83,0.67,3.57,0.23,1.22,1.06,1.62,0.13,3.19,3.73,3.26,1.27,2.16,5.14,0.62,2.24,1.25,2.77,5.29,1.06,2.4,3.04,0.66,0.67,1.37,1.75,1.89,2.89,3.5,2.68,4.34,0.53,0.7,1.11,1.72,3.4,1.49,2.75,3.33,1,5.27,1.5,0.99
July,3.1,0.21,6.98,1.69,2.32,4.48,1.38,1.31,3.04,4.4,4.98,0.79,3.94,2.91,3.36,1.31,3.79,2.5,0.85,2.07,7.26,3.92,4.11,2.11,1.52,1.01,3.15,2.41,3.67,5.79,,2.05,3.03,1.2,2.63,1.84,2.95,2.18,1.27,4.61,1.4,2.33,1.86,2.7,1.99,0.79,6.68,2.62,5.25,1.63,3.31
August,3.73,2.36,7.49,1.34,1.88,3.54,1.99,5.82,1,3.47,1.5,5.73,6.99,2.74,2.86,3.22,3.54,4.96,2.68,1.72,2.97,5.41,2.46,0.51,1.19,1.9,1.08,0.57,3.08,2.12,0.51,3.28,5.04,2.43,2.57,3.21,4.24,0.47,5.59,1.96,3.77,4.22,1.83,3.41,6.17,1.26,6.45,5.69,4.19,0.99,4.36
September,0.22,2.24,1.74,3.19,2.15,0.76,1.71,1.31,8.34,2.5,1.49,0.64,3.39,2.69,3.4,2.39,1.43,5.34,0.39,0.69,4.43,5.16,1.7,2.44,2.21,5.08,3.7,1.97,2.81,1.79,2.8,0.36,1.76,4.34,5,1.39,5.38,1.35,1.53,1.25,3.8,1.72,3.25,1.91,2.58,0.87,3.85,4.58,3.48,0.06,4.08
October,3,3.27,3.23,5.17,2.95,2.22,6.14,5.29,1.98,3.98,2.82,2.29,1.18,2.18,4.84,3.68,3.88,3.77,4.52,3.47,3.3,0.93,4.5,4.8,2.63,7.23,3.33,4.11,6.5,3.82,5.26,3.83,2.98,2.02,3.62,5.76,1.83,0.99,1.61,3.4,1.41,0.79,6.28,1.99,4.59,2.62,2.04,2.35,2.79,2.59,8.34
November,4.13,5.03,2.51,2.78,5.63,3.26,4.71,2.78,1.53,2.94,1.5,1.97,1.93,5.32,2.33,1.99,4.83,4.78,6.46,6.38,3.88,4.26,2.98,2.22,2.59,6.91,5.44,2.46,3.98,6.06,7.9,3.98,1.64,3.05,5.88,0.6,7.54,3.68,1.03,6.26,5.27,8.76,2.07,2.64,7.3,2.17,1.2,2.95,0.8,4.52,5.18
December,5.46,5.81,4.55,2.46,7.42,8.11,3.52,2.27,5.31,4.89,3.23,5.77,4.38,3.08,2.9,4.49,1.56,2.46,2.8,7.9,2.69,1.38,1.32,0.69,4.66,3.34,3.54,3.26,3.46,3.27,2.98,1.47,2.36,2.04,2.95,2.89,3.65,4.13,3.27,6.04,1.39,5.7,2.29,1.33,4.35,3.88,3.65,4.89,4.22,6.3,4.47
Total,35.62,32.49,44.52,34.68,37.89,38.16,43.05,30.73,34.74,37.43,41.08,26.56,38.19,36.59,31.37,34.24,35.31,39.27,40.33,28.71,42.61,41.92,33.52,30.55,27.52,40.54,39.35,35.93,35.52,41.18,,34.04,30.33,30.48,36.91,33.01,45.28,35.92,34.64,33.18,32.87,42.38,30.87,28.18,41.81,27.73,38.83,32.56,41.88,29.21,45.46
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1940 Jan 3.3, Feb 2.67, July 3.07 and total estimated therefore removed",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1942 Jan 2.93, Mar 2.11 and total estimated therefore removed",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1941, 1947 and 1950 some months estimated but totals accepted therefore left",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
