"DENSHAW C.E. SCHOOL",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,3103,,,,,,,,,,,
,,,,,,,,,,,,
,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,,
January,2.44,6.03,6.44,7.83,6.63,6.46,3.68,10.23,3.19,3.35,,
February,6.83,2.53,4.29,3.06,7.76,7.99,1.57,3.46,2.91,6.58,,
March,6.13,3.09,2.13,0.92,1.99,2.12,6.41,1.82,2.10,2.49,,
April,3.29,1.60,2.83,3.51,3.14,2.44,4.46,2.64,5.06,4.50,,
May,3.09,5.37,2.91,4.83,4.24,1.96,3.05,1.82,5.43,2.46,,
June,2.05,1.49,4.36,4.32,7.57,3.99,3.28,5.77,0.99,3.07,,
July,3.52,5.63,3.47,4.22,1.97,5.38,3.27,2.46,2.46,4.48,,
August,9.12,5.98,6.17,4.52,2.95,6.64,0.39,6.14,2.94,7.74,,
September,1.02,3.46,5.14,5.31,3.78,7.70,3.71,4.01,1.71,8.48,,
October,6.71,7.90,3.11,4.82,7.02,1.41,1.31,4.10,4.82,3.11,,
November,3.64,1.56,4.53,9.17,0.97,8.23,7.87,2.83,8.31,7.39,,
December,2.78,4.63,2.84,5.42,3.26,4.23,5.77,4.72,8.86,3.76,,
Total,50.62,49.27,48.22,57.93,51.28,58.55,44.77,50.00,48.78,57.41,,
Calc annual,50.62,49.27,48.22,57.93,51.28,58.55,44.77,50.00,48.78,57.41,,
Difference,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,,
