ASHFORD HIGH STREET,,,,,,,,,,,,
,,,,,,,,,,,,
Station no,RR8295,,,,,,,,,,,
,,,,,,,,,,,,
,1870,1871,1872,1873,1874,1875,1876,1877,1878,1879,,
January,,,6.01,3.33,2.09,3.86,1.19,,,,,
February,,,1.25,2.16,1.42,0.83,3.66,,,,,
March,,,2.37,1.10,0.70,0.84,3.85,,,,,
April,,,1.38,2.30,2.20,1.46,1.98,,,,,
May,,,3.01,1.97,2.01,1.54,2.30,,,,,
June,,,2.11,2.33,2.43,3.28,2.04,,,,,
July,,,2.25,1.61,0.98,5.32,0.46,,,,,
August,,,1.65,2.08,2.23,2.42,3.37,,,,,
September,,,2.08,2.61,3.29,2.39,4.29,,,,,
October,,,4.80,4.12,3.11,4.33,2.16,,,,,
November,,,7.33,2.43,2.51,7.50,4.18,,,,,
December,,,6.10,0.95,2.27,2.28,7.88,,,,,
Total,,,40.34,26.99,25.24,36.05,37.36,,,,,
Calc annual,0.00,0.00,40.34,26.99,25.24,36.05,37.36,0.00,0.00,0.00,,
Difference,NaN,NaN,0.00,-0.00,0.00,0.00,0.00,NaN,NaN,NaN,,
