"LOCH NEVIS (INVERIE GARDENS)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,5716,,,,,,,,,,,
,,,,,,,,,,,,
,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,,
January,8.61,10.78,7.90,11.07,8.69,4.26,10.20,12.46,5.05,1.43,,
February,5.73,0.73,8.45,4.65,9.01,3.16,6.73,7.46,11.01,3.96,,
March,1.77,3.66,3.72,3.91,5.36,4.11,1.92,17.00,6.21,6.32,,
April,3.76,6.11,8.10,6.05,3.35,2.37,2.85,2.39,4.94,4.07,,
May,6.49,2.18,2.65,6.32,1.82,2.83,3.64,5.21,2.34,2.96,,
June,7.45,1.82,3.93,4.47,3.68,3.35,5.42,9.09,3.74,2.11,,
July,9.00,9.79,5.62,7.43,6.20,5.19,6.54,7.39,9.49,7.43,,
August,1.88,5.15,8.32,8.38,8.64,6.23,4.93,5.33,3.55,8.97,,
September,2.49,9.17,1.36,10.87,10.66,4.21,7.84,8.05,3.55,7.92,,
October,9.08,13.29,8.08,13.83,12.62,10.42,4.56,15.45,1.50,5.72,,
November,8.35,10.64,4.55,3.98,5.78,5.06,2.79,16.66,10.63,12.05,,
December,9.65,8.47,2.11,9.69,4.46,13.62,2.72,8.75,5.00,10.78,,
Total,74.26,81.79,64.79,90.65,80.27,64.81,60.14,115.24,67.01,73.72,,
Calc annual,74.26,81.79,64.79,90.65,80.27,64.81,60.14,115.24,67.01,73.72,,
Difference,0.00,0.00,0.00,0.00,0.00,-0.00,-0.00,0.00,0.00,0.00,,
