LOCH NEVIS (INVERIE GARDENS),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,NM774994,Long,-5.67,Lat,57.031814,Elevation,15,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,5716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940
January,,8.24,11.96,6.7,10.17,3.07,7.37,1.78,10.77,7.06,11.7,5.41,9.64,12.61,10.25,8.64,14.05,8.94,9.67,9.73,10.37,8.68,6.98,5.37,8.97,12.04,12.53,5.68,9.42,6.22,13.12,15.06,7.32,12.72,7.53,10.06,11.3,13.75,15.71,3.11,13.48,8.61,10.78,7.9,11.07,8.69,,,,,
February,,6.16,4.41,7.7,11.18,1.02,6.05,8.05,11.29,5.55,4.44,4.06,2.6,13.14,7.71,10.25,7.53,8.35,10,5.55,8.47,12.19,5.69,6.81,9.19,7.17,9.11,2.73,12.22,0.87,12.07,5.88,9.18,4.19,4.65,7.31,6.84,4.75,8.48,1.94,1.46,5.73,0.73,8.45,4.65,9.01,,,,,
March,,4.43,2.13,4.46,8.05,7.78,12.91,8.77,9.41,7.69,1.11,5.71,10.98,12.24,4.47,8.52,6.09,9.01,8.32,1.15,6.52,4.97,9.18,9.82,5.49,8.05,4.05,4.1,3.29,5.51,11.19,13.2,4.66,2.7,0.94,6.26,9.66,7.42,6.8,2.1,4.52,1.77,3.66,3.72,3.91,5.36,,,,,
April,,1.11,3.02,2.23,1.71,4.96,6.84,4.5,5.35,7.5,7.55,6.02,3.92,4.87,10.8,3.85,5.28,4.39,3.58,4.72,8.44,8.83,7.61,6.68,8.62,9,5.93,4.04,2.83,10.82,3.65,3.49,4.27,4.12,4.85,7.19,3.99,11.96,3.7,5.14,3.12,3.76,6.11,8.1,6.05,3.35,,,,,
May,,3.35,6.45,3.1,4.95,2.47,2.77,4.88,5.05,3.73,4.42,1.42,6.56,4.27,5.87,5.22,4.81,4.03,4.6,5.68,5.73,5.88,3.73,7.23,4.29,1.35,5.66,4.55,3.5,1.49,6.52,6.78,11.33,6.92,4.01,8.73,4.54,3.77,1.2,5.32,4.08,6.49,2.18,2.65,6.32,1.82,,,,,
June,,3.65,3.93,1.72,5.51,2.54,7.04,3.89,6.17,3.87,3.52,4.34,1.66,4.03,5.5,1.98,2.19,7.82,5.82,1.09,2.54,4.69,5.43,7.05,4.84,1.21,3.21,4.38,6.18,10.64,3.52,2.6,5.65,6.08,8.96,3.83,3.54,5.56,5.6,4.83,5.89,7.45,1.82,3.93,4.47,3.68,,,,,
July,,4.86,5.38,5.79,6.9,5.87,5.8,7.19,4.53,7.97,7.27,3.14,5.49,7.58,4.14,6.94,8.56,3.55,4.35,8.63,3.87,8.19,4.94,1.76,3.55,5.85,5.93,2.68,7.84,2.85,6.92,5.5,6.05,9.2,6.48,4.14,5.79,4.44,10.6,5.01,2.87,9,9.79,5.62,7.43,6.2,,,,,
August,,8.38,6.78,7.3,9.41,8.12,9.74,6,9.22,3.02,8.38,7.44,6.33,12,6.85,6.84,7,10.38,8.75,6.67,7.55,6.36,6.3,3.68,7.92,5.35,4.59,6.4,9,7.84,5.95,5.34,5.8,9.48,8.68,4.33,7.81,7.68,4.46,8.7,9.94,1.88,5.15,8.32,8.38,8.64,,,,,
September,,10.93,13.64,11.52,0.5,9.1,9.23,10.96,13.1,13.09,10.09,6.22,8.41,6.2,7.4,10.13,6.31,3.08,12.05,4.73,4.31,8.46,5.32,3.25,6.96,2.31,4.59,9.87,10.3,11.11,5.46,7.25,4.22,12.27,9.85,6.77,9.79,9.11,5.8,8.51,4.73,2.49,9.17,1.36,10.87,10.66,,,,,
October,,8.07,7.35,12.14,3.4,11.29,7.01,4.91,5.61,9.07,12.91,10.66,8.19,12.69,7.23,8.33,9.32,4.42,1.8,13.3,6.1,3.58,9.31,8.27,3.95,2.76,12.07,17.95,12.3,6.54,2.37,10.81,4.27,15.42,6.51,6.3,8.11,9.67,11.33,16.37,11.71,9.08,13.29,8.08,13.83,12.62,,,,,
