INVERARAY CASTLE GDNS.,,,,,,,,,,,,
,,,,,,,,,,,,
Station no,5427,,,,,,,,,,,
,,,,,,,,,,,,
,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,,
January,0.89,9.27,8.45,13.78,4.44,12.54,7.36,11.90,13.92,7.81,,
February,6.44,3.82,12.21,4.57,13.95,6.66,0.23,9.57,10.66,9.70,,
March,3.57,4.80,7.25,2.48,8.54,4.87,2.78,9.45,4.91,5.32,,
April,3.64,3.26,9.75,4.86,3.68,2.84,10.38,6.73,12.36,6.95,,
May,2.69,4.44,3.52,6.05,5.60,1.70,4.45,2.96,3.83,2.52,,
June,2.13,3.54,9.49,6.86,7.59,7.20,5.78,7.32,1.71,4.66,,
July,3.78,7.47,5.24,2.77,4.22,5.74,8.89,6.66,3.63,8.63,,
August,8.38,12.83,10.55,6.31,2.53,7.05,0.18,9.75,7.17,7.63,,
September,3.78,12.87,7.18,6.55,9.69,10.26,10.77,13.86,4.14,17.80,,
October,8.50,14.10,21.18,7.51,7.62,0.66,5.62,17.24,8.97,11.16,,
November,7.99,2.93,6.84,11.19,1.15,7.54,14.04,7.83,10.52,6.37,,
December,7.86,12.91,6.40,9.87,7.79,9.78,4.65,10.78,18.01,3.12,,
Total,59.65,92.24,108.06,82.80,76.80,76.84,75.13,114.05,99.83,91.67,,
Calc annual,59.65,92.24,108.06,82.80,76.80,76.84,75.13,114.05,99.83,91.67,,
Difference,-0.00,0.00,-0.00,-0.00,-0.00,0.00,-0.00,0.00,0.00,0.00,,
