Rainfall at,INVERARAY CASTLE GDNS.,
Grid ref,NN089099,Long,-5.085532,Lat,56.243088
Station no,5427,
,,
,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,8.44,8.83,7.06,9.09,4.37,8.88,13.81,8.06,4.98,6.00,
February,5.56,3.96,6.43,5.40,2.96,3.22,4.58,4.19,4.45,5.54,
March,5.42,6.82,3.74,5.74,1.51,5.03,9.01,1.87,5.12,2.88,
April,7.82,3.47,4.75,4.23,6.08,3.65,4.58,4.11,6.17,7.61,
May,1.27,1.75,3.89,4.23,4.40,7.36,2.09,6.16,2.77,3.87,
June,2.79,5.47,1.58,6.15,6.11,3.85,4.65,2.81,4.74,5.15,
July,5.74,4.25,8.83,5.05,1.92,6.92,6.50,4.76,9.24,5.86,
August,6.75,7.28,7.81,6.44,3.73,6.43,7.34,8.50,3.00,4.37,
September,7.05,5.96,11.07,11.16,9.70,7.54,5.07,7.24,3.85,4.45,
October,3.52,8.43,5.93,15.51,8.73,6.47,11.70,8.50,11.06,3.83,
November,11.73,3.50,17.24,12.50,4.17,5.29,3.41,3.41,10.09,8.89,
December,14.92,9.60,10.02,17.34,14.03,12.28,12.10,7.76,14.38,11.29,
Total,81.01,69.32,88.35,102.84,67.71,76.92,84.84,67.37,79.85,69.74,
Calc annual,81.01,69.32,88.35,102.84,67.71,76.92,84.84,67.37,79.85,69.74,
Difference,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,
