INVERKIP (DAFF BURN RES.),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,NS2287671308,Long,-4.83476,Lat,55.9022,Elevation,506,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,5306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,,,,,,,,,,,,11.89,6.63,7.78,6.1,5.66,10.25,9.5,13.29,2.86,11.18,7.18,10.09,7.8,10.07,3.73,8.2,9.45,10.4,6.42,,2.12,13.02,11.36,9,9.45,9.01,6.78,8.35,9.45,5.9,6.1,6,5.03,7.3,3.82,4.33,8.68,7.61,2.08,5.09
February,,,,,,,,,,,,2.5,7.16,7.53,1.64,4.55,6.83,6,7.31,2.5,0.74,7.1,0.03,8.76,1.47,8.79,4.16,9.62,5.68,8.85,3.48,6,2.08,6.85,2.74,11.2,4.6,0.81,7.35,7.38,6.45,3.82,3.24,2.82,4.62,3.5,2.43,3.49,4.33,2.99,5.79
March,,,,,,,,,,,,9.47,2.96,2.42,1.15,2.89,5.97,5.61,5.44,1.62,5.15,1.78,2.55,4.45,3.95,2.24,3.76,1.75,7.29,4.52,10.22,3.62,5.18,4.35,1.49,4.37,2.27,5.5,7.15,4.96,4.32,5.4,4.5,1.62,4.09,2.36,3.74,7.22,2.41,3.98,3.52
April,,,,,,,,,,,,2.23,3.81,5.85,3.55,,2.95,4.84,2.84,1.38,2.1,2.66,5.88,3.56,3.86,3.67,1.79,3.1,1.15,4.21,3.72,2.63,2.96,5.62,4.62,2.04,2.67,8.84,4.08,9.19,4.2,3.76,2.85,2.92,3.38,5,1.98,3.23,2.84,5.05,3.37
May,,,,,,,,,,,,3.35,6.31,2.88,5.06,8.93,3.55,4.05,1.86,5.54,3.16,5.52,2.58,3.91,4.44,0.75,3.08,1.55,4.73,1.84,1.2,2.74,4.42,5.87,6.12,4.83,1.34,4.5,1.84,2.71,1.84,2.12,1.84,3.18,3.58,4.26,4.03,2.11,4.84,0.96,3.02
June,,,,,,,,,,,,1.08,2.99,1.95,3.23,1.85,3.71,4.56,6.49,3.88,3.66,7.45,1.71,3.42,3.62,3.52,2.17,5.19,10.09,2.79,2.06,1.82,2.04,4.56,6.04,4.5,4.73,4.75,5.25,1.47,2.88,2.25,4.34,1.6,5.21,4.4,1.96,3.27,3.76,3.78,
July,,,,,,,,,,,,5.26,3.63,6.16,4.9,1.89,3.59,5.61,4.41,5.92,4.04,5.12,4.27,5.02,3.52,3.3,7.25,5.74,4.34,6.09,3.95,3.9,5.21,3.93,3.49,4.27,4.86,4.5,6.97,3.2,5.49,4.38,2.93,7.6,4.8,1.43,5.59,6.31,5.51,8.46,
August,,,,,,,,,,,,7.23,4.08,5.94,5.25,4.96,6,5.95,5.12,7.27,7.3,3.4,4.24,4.27,5.22,2.09,4.17,4.08,6.28,2.46,3.93,6.21,7.36,8.64,4.62,2.91,3.65,0,8.41,6.5,6.43,5.35,5.51,5.77,6.15,1.27,5.79,8.84,5.78,1.81,
September,,,,,,,,,,,,3.81,4.04,11.43,7.41,4.05,4.82,9.02,5.56,2.57,5.6,1.6,5.8,2.06,6.78,8.09,3.65,5.16,6.28,3.32,5.82,2.18,7.84,8.87,6.88,6.22,7.83,6.28,9.6,3.26,11.51,5.16,5.47,7.78,9.23,6.66,5.14,4.08,4.7,2.5,
October,,,,,,,,,,,,6.13,3.55,9.46,3.99,7.53,9.57,8.28,10.85,7.89,9.77,6.32,8.33,3.21,10.19,13.63,7.84,3.17,12.68,4.42,8.72,7.26,10.75,9.78,6.71,7.88,0.36,3.15,12.44,8.46,7.5,2.1,6.95,5.62,11.42,6.1,3.76,7.15,5.23,6.86,3.72
November,,,,,,,,12.4,,,,3.99,4.42,5.99,4.77,1.34,8.69,10.89,10.81,11.35,8.56,8.73,6.85,3.44,3.36,6.64,4.3,2.02,12.88,11.71,8.9,8.32,1.37,4.54,9.32,0.68,8.18,8.87,5.85,7.39,4.6,9.25,2.73,10.15,10.43,3.12,3.58,3.35,2.98,7.79,8.65
December,,,,,,,,,,,,11.79,5.62,5.24,8.82,3.6,4.12,1.84,7.8,11.24,5.79,8.22,10.17,2.35,9.81,4.57,12.2,4.1,5.4,5.08,7.62,4.87,9.35,4.23,8.12,5.73,8.37,5.7,7.99,11.35,1.9,11.17,7.83,6.82,9.62,10.48,9.4,8.1,6.07,12.05,8.3
