Rainfall at,GOOLE
,
Station no,3177,
,,
,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940
January,1.67,1.16,-999.00,1.33,1.36,2.76,2.80,1.83,3.67,2.32,
February,2.47,0.62,3.41,0.99,1.99,2.01,2.61,1.41,0.95,1.87,
March,0.34,1.69,2.53,1.74,0.80,0.96,2.23,0.25,1.93,1.71,
April,3.07,2.07,0.77,2.05,1.96,1.37,3.74,0.10,1.71,2.32,
May,2.15,6.26,2.07,0.75,0.31,1.57,2.96,3.09,1.64,0.77,
June,4.52,0.64,2.42,1.87,2.05,2.89,1.54,2.01,1.78,0.69,
July,2.94,4.57,1.69,1.29,0.36,3.76,1.68,2.83,3.82,5.01,
August,4.05,1.49,0.59,1.55,2.86,1.76,0.57,3.44,1.26,0.78,
September,3.50,1.84,1.99,1.69,3.31,1.33,0.88,1.75,1.07,0.99,
October,1.11,2.88,5.20,1.24,2.93,1.61,2.52,2.85,2.41,2.88,
November,3.27,1.25,1.67,2.06,3.76,2.35,1.66,2.31,3.20,3.83,
December,0.80,0.94,0.52,3.72,2.32,1.24,3.64,4.27,1.39,2.47,
Total,29.89,25.41,24.72,20.28,24.01,23.61,26.83,26.14,24.83,25.64,
Calc annual,29.89,25.41,22.86,20.28,24.01,23.61,26.83,26.14,24.83,25.64,
Difference,0.00,0.00,1.86,0.00,0.00,-0.00,0.00,0.00,-0.00,0.00,
