DUSTON-SOUTHFIELD-ROAD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,SP717612,Long,-0.951289,Lat,52.244323,Elevation,342,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,1112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,,,,,,,,,3.16,1.54,3.15,1.31,1.39,1.3,1.63,0.98,4.16,3.75,2.62,5.74,2.35,3.19,2.49,3.77,1.57,1.83,1.69,1.73,4.1,0.91,0.79,2.29,1.76,1.16,0.92,1.9,3.94,1.22,2.91,3.81,3.52
February,,,,,,,,,1.72,0.7,0.59,2.07,0.26,2.5,0.5,2.44,2.14,3.19,0.94,0.95,2.33,2.03,0.89,1.2,1.12,1.48,2.15,1.77,1.12,1.12,3.81,3.14,0.63,1.7,2.2,1.56,0.63,2.29,3.23,0.04,1.92
March,,,,,,,,,1.9,0.09,1.83,0.18,1.4,2.39,1.53,0.36,1.41,3.24,0.3,1.99,2.02,3.08,1.63,0.94,0.28,0.76,1.26,4.74,1.03,1.75,0.9,3.39,2.52,1.03,2.57,2.23,0.89,1.89,1.97,3.08,1.41
April,,,,,,,,,1.17,1.64,2.25,3.82,3.04,0.67,1.89,3.54,1.73,3.04,0.1,2.35,2.23,1.52,0.71,0.86,1.98,0.92,1.97,1.9,1.36,1.75,2.07,3,2.3,2.06,0.38,0.78,1.22,0.42,0.82,2.3,0.62
May,,,,,,,,,0.84,1.48,3.19,2.48,5.7,1.74,0.87,1.06,0.92,3.93,1.79,1.38,1.49,2.21,3.21,2.15,0.89,2.1,2.06,1.18,4.64,2.98,2.5,2.84,2.06,1.23,2.81,4.63,0.38,1.76,2.3,0.43,1.82
June,,,,,,,,,2.72,1.29,2.67,1.7,0.73,2.57,0.91,5.83,3.01,1.39,1.35,1.88,0.69,1.39,0.27,2.35,2.29,2.39,3.46,1.43,2.28,0.41,2.04,1.08,1.05,2.44,2.94,3.14,2.77,2.09,3.94,1.24,3.67
July,,,,,,,,,2.97,1.97,2.36,3.19,4,2.17,1.49,0.59,4.78,1.62,2,2.56,4.1,3.87,2.29,1.04,2.31,1.9,1.62,2.6,1.47,0.69,3.42,1.49,0.36,2.55,2.76,0.24,4.5,3.16,2.78,2.69,2.85
August,,,,,,,,,1.98,1.36,2.42,3.83,2.3,0.93,1.84,2.2,0.44,1,4.09,4.77,0.19,4.37,2.47,2.01,2.3,1.91,4.81,0.07,2.96,0.76,2.24,4.56,3.98,2.64,3.98,0.36,4.08,2.74,2.82,0.85,3.65
September,,,,,,,,,1.06,0.45,3.64,2.65,2.54,1.75,2.16,5.42,3.29,2.12,2.42,0.95,0.58,0.35,1.09,2.01,2.42,2.72,4.13,1.4,3.27,1.55,3.69,1.53,2.3,1.6,2.19,1.85,2.04,4.7,2.41,0.06,3.57
October,,,,,,,,,3.43,2.88,1.41,0.47,3.28,2,1.26,3.25,1.8,2.84,2.85,6.49,2.98,2.49,3.03,2.14,3.43,3.39,1.54,0.3,3.43,5.63,0.85,0.98,3.4,2.38,2.3,1.69,1.47,1.73,2.36,1.88,5.37
November,,,,,,,,,2.4,5.81,3.19,2.1,2,1.55,1.77,4.12,2.5,1.5,3.08,3.26,6.47,2.79,2.72,1.42,3.21,0.4,5.46,1.79,1.84,2.76,4.05,5.1,3.08,1.47,5.01,1.31,0.76,1.75,1.93,2.16,3.01
December,,,,,,,,,2.4,4.62,2.21,0.96,0.55,0.46,4.34,3.01,1.96,2.36,2.96,1.43,1.57,1.17,2.14,0.98,1.45,2.83,2.16,2.68,3.43,1.52,1.53,1.79,2.65,0.78,2.22,1.97,3.29,2.2,2.74,4.33,2.79
Total,,,,,,,,,25.75,23.83,28.91,24.76,27.19,20.03,20.19,32.8,28.14,29.98,24.5,33.75,27,28.46,22.94,20.87,23.25,22.63,32.31,21.59,30.93,21.83,27.89,31.19,26.09,21.04,30.28,21.66,25.97,25.95,30.21,22.87,34.2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
