"DARTFORD, STONE, CITY OF LONDON MENTAL HOSPITAL",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,411,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,2.27,1.38,2.30,1.01,2.28,1.51,1.69,1.71,2.36,0.88,1.88,
February,0.33,0.18,1.44,2.66,0.87,3.10,2.62,3.52,1.04,0.31,1.05,
March,0.66,1.05,1.14,2.06,1.02,0.76,0.17,2.01,1.63,0.01,1.15,
April,2.52,1.42,2.22,1.38,3.24,1.46,4.51,1.50,1.50,1.20,1.34,
May,0.32,1.31,0.57,1.57,1.84,1.49,0.88,0.67,2.15,0.97,3.34,
June,1.30,0.16,1.04,0.68,2.83,0.16,2.98,2.12,2.20,0.77,0.54,
July,2.97,0.17,2.94,1.09,2.44,3.19,1.90,3.01,1.97,1.64,1.19,
August,1.45,1.69,2.07,2.20,2.06,1.98,1.14,3.18,2.58,2.25,2.40,
September,4.60,1.59,1.90,1.13,3.73,1.99,1.09,3.53,0.50,0.06,2.77,
October,0.72,0.70,1.04,4.44,2.86,2.74,2.39,0.83,3.07,2.46,0.92,
November,0.61,1.85,1.04,1.80,3.53,1.79,3.90,2.09,1.64,4.64,3.70,
December,2.02,0.93,3.09,1.87,2.52,2.85,0.51,3.33,3.07,4.26,1.49,
Total,19.77,12.43,20.79,21.89,29.22,23.02,23.78,27.50,23.71,19.45,21.77,
Calc annual,19.77,12.43,20.79,21.89,29.22,23.02,23.78,27.50,23.71,19.45,21.77,
Difference,0.00,0.00,0.00,0.00,0.00,-0.00,-0.00,0.00,0.00,-0.00,0.00,
