"FLEETWOOD (MEMORIAL PARK)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,3058/5,,,,,,,,,,,
,,,,,,,,,,,,
,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,,
January,,,,3.45,1.93,3.60,2.62,4.19,3.62,2.77,,
February,,,,0.05,3.47,2.22,5.18,1.15,2.27,1.77,,
March,,,,2.01,0.93,1.92,1.34,1.36,1.62,2.81,,
April,,,,2.44,2.35,0.66,3.26,0.42,2.56,1.78,,
May,,,,2.63,1.19,0.88,1.89,3.15,1.00,2.45,,
June,,,,2.81,3.85,3.51,2.76,4.21,2.97,0.49,,
July,,,,2.85,0.90,2.92,2.23,3.35,4.74,3.37,,
August,,,,4.32,2.26,2.57,2.20,2.54,2.19,1.12,,
September,,,,4.66,6.59,4.52,2.32,1.54,1.29,2.58,,
October,,,4.74,6.16,6.27,1.99,2.10,8.50,1.59,4.20,,
November,,,2.91,1.83,4.38,4.43,1.77,5.39,4.56,4.65,,
December,,,0.75,5.68,2.84,4.55,2.51,4.01,2.96,4.03,,
Total,,,,38.89,36.96,33.77,30.18,39.81,31.37,32.02,,
Calc annual,0.00,0.00,8.40,38.89,36.96,33.77,30.18,39.81,31.37,32.02,,
Difference,NaN,NaN,NaN,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
