"MIDHURST KING EDWARD VII SANATORIUM",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,RR4903,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,4.62,3.68,,2.00,3.00,3.61,5.98,,,,,
February,0.51,0.14,,5.63,0.63,5.80,2.22,,,,,
March,2.82,1.27,,2.00,1.63,0.34,0.24,,,,,
April,3.39,0.94,,4.16,3.00,3.02,3.23,,,,,
May,1.32,1.85,,2.44,4.67,4.37,2.60,,,,,
June,1.83,0.06,,0.40,2.46,0.08,2.27,,,,,
July,5.79,0.28,,0.87,5.94,3.39,1.82,,,,,
August,1.70,2.87,,2.13,2.36,5.18,0.87,,,,,
September,2.16,0.87,,1.61,4.72,2.63,0.93,,,,,
October,2.61,0.63,,5.73,3.87,5.27,1.90,,,,,
November,1.66,2.22,,1.68,3.00,1.94,7.22,,,,,
December,3.78,2.14,,3.38,4.85,3.74,0.09,,,,,
Total,32.19,16.95,,32.03,40.13,39.37,29.37,,,,,
Calc annual,32.19,16.95,0.00,32.03,40.13,39.37,29.37,0.00,0.00,0.00,0.00,
Difference,0.00,0.00,NaN,0.00,0.00,0.00,0.00,NaN,NaN,NaN,NaN,
