"BARNSLEY CHURCH STREET",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,RR1104,,,,,,,,,,,
,,,,,,,,,,,,
,1870,1871,1872,1873,1874,1875,1876,1877,1878,1879,,
January,1.79,1.10,2.81,1.70,0.85,2.35,0.87,3.82,2.20,1.08,,
February,1.72,1.48,2.26,0.88,1.04,1.58,2.30,2.36,1.08,2.49,,
March,2.18,1.04,2.16,2.56,1.49,0.64,3.75,2.78,0.58,1.13,,
April,0.56,2.97,3.80,0.62,1.49,0.55,1.98,3.47,1.64,3.45,,
May,1.10,1.27,1.39,1.70,0.65,1.23,0.91,3.44,3.19,2.18,,
June,1.41,5.08,6.17,1.01,0.30,3.46,3.03,1.72,2.13,4.48,,
July,1.00,-999.00,7.55,1.99,1.34,5.54,1.14,2.24,1.04,3.64,,
August,1.22,2.38,3.40,1.77,1.91,3.99,1.99,4.32,6.11,4.54,,
September,1.07,5.31,4.03,2.16,2.53,2.61,4.30,3.22,2.21,1.34,,
October,6.56,2.36,4.62,1.34,2.55,5.61,2.24,2.53,1.99,0.93,,
November,1.69,0.72,3.69,2.51,2.72,3.72,3.82,2.14,2.30,1.38,,
December,2.93,1.09,3.66,0.21,1.61,1.04,6.28,2.27,1.54,1.61,,
Total,23.23,27.32,45.54,18.45,18.48,32.32,32.61,34.31,26.01,28.25,,
Calc annual,23.23,24.80,45.54,18.45,18.48,32.32,32.61,34.31,26.01,28.25,,
Difference,0.00,2.52,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
