TINTO HILLS (LOCH LYOCH RESERVOIR),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,NS932357,Long,-3.696693,Lat,55.603156,Elevation,917,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,5191/5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,,,,,,,3.69,4.38,6.39,1.01,4.9,2.16,6.27,3.16,5.1,1.79,3.49,5.36,4.9,4.01,0.88,0.87,2.53,3.24,3.1,1.85,3.21,3.22,5.67,4.55,2.18,3.2,1.75,1.43,3.75,2.3,1.75,4.04,2.75,0.83,2.96
February,,,,,,,3.03,1.43,2.16,1.48,0.64,2.27,0.27,3.98,0.32,4.88,2.64,3.4,1.79,3.83,0.79,2.52,1.75,3.86,1.19,5.15,1.83,0.43,3.15,3.36,3.07,2.78,0.4,1.3,2.67,0.97,1.1,3.35,2.05,1.13,3.64
March,,,,,,,1.66,2.82,2.42,0.48,1.96,0.94,2.79,3,2.84,1.58,1.81,1.1,2.15,2.9,4.31,2.77,1.07,1.41,0.29,1.79,1.94,2.04,1.77,1.56,3.29,2.26,0.41,0.45,1.75,1.31,1.55,2.58,1.96,1.96,1.86
April,,,,,,,2.04,1.98,0.67,1.93,1.29,1.96,3.06,2.08,3.97,3.22,1.22,1.34,0.37,1.59,2.98,1.45,1.98,2.54,2.13,1.61,1.31,4.95,3.52,2.89,3.31,2.79,3.53,2.19,0.77,0.9,0.75,1.73,1.62,2.65,3.1
May,,,,,,,3.24,1.34,1.43,2.64,1.43,2.9,2.93,2.99,3.15,0.96,1.05,1.64,3.06,0.67,1.09,0.5,2.08,3.28,2.3,5.27,0.81,2.95,1.27,1.54,1.65,2.08,1.69,2.32,4.43,2.33,2.37,1.76,2.87,1.67,1.91
June,,,,,,,4,3.07,3.25,1.92,1.7,5.79,1.54,2.04,2.55,3.16,2.23,1.52,4.21,1.56,0.67,0.67,1.31,3.42,2.87,2.9,3.1,3.53,5.83,1.07,2.45,1.44,3.14,2.15,2.48,1.5,2.91,1.3,2.75,3.68,1.59
July,,,,,,,2.76,2.84,2.14,2.88,4.45,3.89,3.63,4.19,2.68,1.1,3.89,4.37,4.11,3.69,5.25,2.72,2.82,2.53,2.67,3.3,3.98,2.64,2.34,1.43,4.11,2.82,1.87,4.5,3.66,2.05,4.48,4.14,6.54,4.04,3.19
August,,,,,,,2.54,5.89,4.11,5.17,5.06,3.32,0.79,2.34,4.18,1.77,2.08,3.5,2.21,1.82,1.58,5.19,3.69,3.97,3.76,1.38,3.06,0,5.25,3.17,4.15,5,4.59,1.83,4.4,1.84,7.56,3.72,3.35,0.65,3.77
September,,,,,,,3.56,6.13,2.43,0.75,3.19,1.18,4.89,1.15,3.86,4.21,3.15,3.46,2.58,1.43,5,1.21,4.07,2.26,3.8,5.64,5.88,3.15,4.43,1.55,7.34,2.54,2.1,3.03,4.1,2.72,3.9,2.73,3.83,0.92,2.8
October,,,,,,,4.19,3.97,4.89,4.24,5.53,3.05,6.49,3,6,5.55,3.97,4.66,6.01,1.58,3.83,3.21,4.42,5.2,3.41,3,0.7,1.42,2.63,4.9,3.17,0.82,2.32,2.39,7.44,2.36,3.02,3.3,2.04,4.62,2.16
November,,,,,,,3.35,2.51,3.94,4.96,4.88,5.34,2.85,1.44,1.5,4.35,3.62,0.7,8.59,6.16,4.7,2.81,0.81,2.27,6.14,0.64,4.34,5.47,2.88,4.59,2.64,5.91,2.82,4.63,7.18,1.33,0.85,2.08,1.5,5.95,5.26
December,,,,,,,0.96,0.96,2.32,8.27,3.13,2.9,7.11,0.59,4.88,1.83,4.39,1.98,2.7,2.13,4.11,1.9,4.33,2.43,3.25,2.53,2.37,2.1,5.25,6.69,1.5,4.46,2.94,4.37,4.45,4.67,4.04,3.17,4.3,4.06,5.3
Total,,,,,,,35.02,37.32,36.15,35.73,38.16,35.7,42.62,29.96,41.03,34.4,33.54,33.03,42.68,31.37,35.19,25.82,30.86,36.41,34.91,35.06,32.53,31.9,43.99,37.3,38.86,36.1,27.56,30.59,47.08,24.28,34.28,33.9,35.56,32.16,37.54
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1944- 1960  NP Low,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,5191/5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Midas,13553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hyd Stn,652839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
