WARDLE (WATERGROVE MILL),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,SD910183,Long,-2.137669,Lat,53.661108,Elevation,810,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,2913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,,,,,,,,,,,9.03,7.17,7.38,3.09,4.99,2.67,5.88,5.38,7.7,5.49,2.53,0.82,6.1,7.11,7.55,4.8,6.15,4.09,11.4,2.74,3.53,5.76,5.61,2.13,4.39,3.01,6.51,5.84,5.18,4.57,7.07
February,,,,,,,,,,,0.58,6.67,0.51,5.94,0.58,7.44,3.39,7.52,3.84,5.87,2.39,4.28,1.97,3.82,2.67,7.06,7.18,2.69,4.2,3.44,6.03,3.67,1.59,3.25,4.14,2.64,1.45,3.5,7.53,0.84,3.46
March,,,,,,,,,,,4.01,0.71,3.6,3.2,3.94,2.08,4.32,2.72,3.95,3.6,3.29,4.76,3.41,1.93,0.71,1.61,1.65,8.22,2.3,2.29,3.05,5.26,3.21,2.33,3.26,1.93,1.94,5.12,2.79,2.68,1.48
April,,,,,,,,,,,2.98,4.11,5.17,2.22,2.85,4.43,1.97,3.7,1.69,2.42,2.94,2.92,2.91,2.91,3.47,3.11,1.63,4.52,2.98,4.53,4.43,3.33,4.28,3.17,0.79,2.02,3.72,0.66,1.74,4.25,3.26
May,,,,,,,,,,,2.74,2.74,5.52,2.43,4.76,1.45,1.41,2.75,3.59,1.7,1.81,2.74,3.95,3.44,3.21,5.35,1.29,2.08,1.72,4.35,2.48,2.33,2.22,2.4,2.92,4.17,2.27,1.76,4.76,2.15,2.13
June,,,,,,,,,,,2.44,7.44,0.75,3.23,3.2,5.27,4.76,2.85,5.73,3.82,0.86,1.33,1.1,5.1,3.91,5.31,3.54,3.28,6.02,0.7,3.23,2.03,4.21,2.42,3.68,2.92,3.88,2.72,5.26,3.42,1.9
July,,,,,,,,,,,7.5,5.58,4.9,4.02,2.87,2.53,6.1,2.53,5.41,6.57,5.71,2.8,5.02,3.91,4.63,3.13,4.04,4.23,1.93,2.47,5.75,4.1,2.99,6.83,6.09,2.3,7.76,5.9,4.08,4.04,8.89
August,,,,,,,,,,,9.14,5.59,1.66,2.76,4.22,2.41,3.55,3.74,4.63,2.16,2.02,7.88,5.88,8.56,4.13,4.67,7.09,0.48,5.04,4,6.8,6.68,5.82,6.5,6.87,1.12,12.6,7.29,6.13,0.58,5.1
September,,,,,,,,,,,3.98,3.69,7.27,1.85,4.99,9.55,5.89,2.75,1.51,1.72,5.1,0.74,2.59,6.05,6.59,3.16,8.24,3.88,3.59,1.3,8.82,4.34,4.38,4.17,5.81,3.84,4.69,6.67,5.73,0.41,3.24
October,,,,,,,,,,7.96,7.56,3.39,9.76,5.73,7.24,11.59,6.98,2.08,12.33,2.31,5.38,5.89,7.18,3.71,5.77,7.3,1.12,1.03,3.27,5.97,3.14,1.7,6.25,2.48,9.69,3.34,4.13,8.73,5.73,5.77,5.16
November,,,,,,,,,,9.78,7.72,10.17,4.7,2.76,2.67,6.93,7.91,2.01,6.96,7.06,7.71,3.47,1.57,4.66,9.7,0.79,6.97,7.92,2.86,7.22,6.72,9.52,2.92,6.03,6.73,2.62,2.23,3.31,2.48,5.07,8.99
December,,,,,,,,,,11.43,3.77,3.51,2.99,0.92,7.16,4.75,6.16,3.91,5.61,4.14,4.63,3.31,5.19,2.86,5.63,3.57,3.91,4.7,3.91,8.26,3.72,8.64,4.8,2.18,6.78,7.18,5.26,6.07,4.79,9.51,5.93
Total,,,,,,,,,,,61.45,60.77,54.21,38.15,49.47,61.1,58.32,41.94,62.95,46.86,44.37,40.94,46.87,54.06,57.97,49.86,52.81,47.12,49.22,47.27,57.7,57.36,48.28,43.89,61.15,37.09,56.44,57.57,56.2,43.29,56.61
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12041,WATERGROVE RESR ,01/01/1929,Current ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
