GREENOCK WW (LOCH THOM),,,,,,,,,,,,
,,,,,,,,,,,,
Station no,5311,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,9.13,13.50,7.51,10.20,7.47,6.57,11.66,9.26,14.13,3.21,10.73,
February,9.70,3.05,8.00,7.75,1.89,4.94,7.98,4.99,6.01,2.96,0.67,
March,7.38,11.94,3.14,3.38,1.49,3.01,6.99,5.77,6.47,1.56,5.30,
April,3.27,2.59,4.40,5.57,4.12,7.92,3.09,4.89,3.48,1.65,2.48,
May,9.26,4.34,6.38,3.23,5.80,9.33,3.67,4.29,2.13,5.95,3.39,
June,3.06,0.99,3.52,2.17,4.07,2.42,4.50,5.12,7.59,4.11,3.90,
July,5.71,5.79,4.19,6.43,5.34,2.18,3.61,6.63,5.47,6.82,4.17,
August,6.82,7.83,4.29,8.36,5.38,5.43,6.71,8.08,5.86,8.04,7.85,
September,4.97,3.60,5.03,13.05,8.68,4.51,5.50,10.79,5.28,2.70,5.44,
October,4.38,7.06,4.21,10.51,4.45,7.03,9.60,8.27,11.72,9.16,11.54,
November,8.13,4.14,4.21,6.26,6.05,1.77,9.67,10.14,10.24,10.86,9.05,
December,6.40,12.54,6.56,6.44,10.18,4.52,4.59,1.99,7.47,16.25,7.07,
Total,78.21,77.37,61.44,83.35,64.92,59.63,77.57,80.22,85.85,73.27,71.59,
Calc annual,78.21,77.37,61.44,83.35,64.92,59.63,77.57,80.22,85.85,73.27,71.59,
Difference,-0.00,0.00,0.00,-0.00,0.00,-0.00,-0.00,0.00,0.00,0.00,0.00,
