"SHAWS W.W. LOCH THOM",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,5311,,,,,,,,,,,
,,,,,,,,,,,,
,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,,
January,8.51,4.96,5.98,3.05,9.10,1.94,4.05,2.31,6.43,7.53,,
February,2.15,2.18,2.81,5.58,11.58,1.15,4.07,4.97,6.26,3.72,,
March,6.83,4.79,1.69,2.97,5.26,5.30,7.21,6.83,3.21,3.77,,
April,2.04,3.07,1.94,2.45,2.72,4.11,2.61,3.12,4.70,4.85,,
May,4.02,2.50,5.94,3.22,3.60,0.26,0.99,3.07,2.71,3.55,,
June,8.15,2.24,5.71,1.70,3.48,2.20,4.91,6.80,3.83,2.32,,
July,6.37,2.38,3.20,5.30,3.80,5.12,5.56,2.91,2.19,5.29,,
August,4.28,8.19,9.20,4.45,6.08,7.63,2.96,6.89,8.62,2.39,,
September,9.94,8.57,9.98,5.25,0.16,2.73,7.05,5.33,7.70,7.26,,
October,7.25,5.96,4.63,8.54,4.12,4.39,3.54,3.46,4.99,6.38,,
November,12.92,6.11,7.25,5.76,5.48,6.89,2.22,5.43,7.83,8.40,,
December,1.78,9.22,3.73,6.97,5.29,6.77,6.55,8.17,10.32,5.64,,
Total,74.24,60.17,62.06,55.24,60.67,48.49,51.72,59.29,68.79,61.10,,
Calc annual,74.24,60.17,62.06,55.24,60.67,48.49,51.72,59.29,68.79,61.10,,
Difference,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
