DENHOLM (SPITAL TOWER),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,NT587182,Long,-2.654595,Lat,55.4559,Elevation,425,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,5047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,,,,,,,3.5,3,2.9,2.73,3.55,5.39,2.38,1.77,2.43,3.1,3.49,2.96,5.33,0.9,3.46,1.92,3.24,2.74,2.39,1.61,3.77,3.38,3.45,5.2,1.12,2.03,2.94,3.47,1.54,4.14,2.34,2.45,5.59,1.9,1.76,3.49,3.29,0.78,3.01,2.54,1.98,4.26,2.54,1.89,3.99
February,,,,,,,4.55,0.8,2.88,1.47,2.33,0.35,2.99,3.62,0.88,4.93,2.77,1.07,3.09,1.2,0.69,1.99,0.32,2.76,0.14,2.02,3.11,3.16,1.17,2.32,1.21,3.06,2.18,1.6,1.63,2.57,0.89,1.2,2.14,1.5,3.93,2.76,0.5,1.08,1.84,2.29,2.32,3.31,2.72,0.77,3.41
March,,,,,,,4.24,0.87,0.48,2.1,3.64,2.91,1.89,1.07,1.04,2.36,1.62,2.27,3.73,0.09,2.21,1.25,2.55,1.08,3.34,0.98,1.91,2.41,1.08,3.53,3.71,2.27,1.31,1.2,0.48,1.17,1.81,3.46,1.5,0.8,2.06,2.57,1.2,0.37,1.85,1.84,1.14,1.65,1.23,1.1,1.96
April,,,,,,,2.19,3.31,1.08,1.62,2.25,0.49,2.35,2.56,1.18,2.88,2.6,2.16,1.02,1.32,1.67,2.23,2.3,1.29,4.11,3.45,1.48,1.82,0.33,1.29,1.91,1.21,1.19,1.46,1.45,1.2,0.59,4.75,2.02,1.45,2.47,2.52,2.27,3.14,0.74,0.58,0.58,0.47,2,2.13,1.38
May,,,,,,,3.85,1.69,2.13,1.02,3.14,2.14,0.73,1.49,3.77,5.33,2.84,1.87,1.86,1.4,1.21,2.6,2.71,1.52,2.13,0.99,1.09,3.75,3.01,1.31,1.84,1.91,2.47,3.99,2.12,3.83,1.73,3.12,1.21,1.88,1.54,2.77,1.76,2.18,5.09,2.22,1.1,1.43,2.72,0.6,1.18
June,,,,,,,1.79,2.02,0.5,0.95,1.24,0.74,1.22,0.98,1.78,0.57,3.32,3.27,5.31,1.52,1.92,4.97,1.27,1.08,2.2,4.34,2.22,1.34,3.5,2.48,1.83,1.57,0.97,2.99,2.1,2.95,2.69,2.66,4.42,1.15,2.19,1.46,1.83,2,2.05,1,2.33,0.92,2.61,2.83,1.34
July,,,,,,,4.45,2.09,3.82,0.82,4.63,2.67,4.79,2.19,3.89,1.19,3.12,3.07,1.75,3.82,5.2,3.23,2.44,4.6,2.48,1.05,4.4,3.29,4.31,2.69,6.99,1.5,2.11,2.26,2.66,1.74,2.79,4.05,1.57,1.7,3.29,3.45,1.1,4.93,2.92,2.11,4.2,2.95,5.74,1.94,3.22
August,,,,,,,5.04,7.93,1.94,2.6,3.72,5.58,2.84,5.69,2.94,2.78,3.42,5.84,4.84,4.85,5.35,4.3,1.31,1.72,3.4,3.32,1.69,3.31,2.3,1.66,0.97,4.18,1.54,5.35,1.76,2.14,4.76,0.27,8.44,1.88,3.63,2.55,3.64,2.33,5.5,0.8,9.04,4.7,2.39,0.45,5.03
September,,,,,,,2.25,1.86,6.04,1.66,1.62,1.79,2.53,2.19,3.68,4.72,4.5,6.38,1.72,0.58,2.43,1.58,4.14,1.31,2.86,2.44,3.46,1.79,1.87,1.79,2.74,1.05,2.73,2.39,5.36,2.89,3.26,1.6,2.71,1.38,4.46,2.88,2.19,2.76,3.03,1.28,2.02,2.24,3.48,0.98,1.5
October,,,,,,,4.18,3.36,4.26,3.26,1.56,3.32,2.77,2.9,2.92,2.8,3.58,3.11,5.89,2.9,4.05,1.98,4.8,3.2,4.81,5.66,2.25,2.79,4.86,3.36,2.42,2.98,2.51,2.9,2.29,3.38,0.77,0.68,2.16,4.92,1.49,0.32,3.43,1.87,5.15,1.78,1.74,2.69,1.85,2.42,3.1
November,,,,,,,3.93,2.6,1.81,4.13,2,1.46,0.64,4.05,1.42,1.75,3.72,2.63,3.46,3.35,3.35,4.2,1.14,1.84,1.8,3.77,3.69,0.73,6.37,2.26,2.68,2.63,0.57,1.19,5.47,0.67,4.47,3.26,1.8,3.35,4.48,5.6,3.76,2.98,4.3,1.17,0.87,1.22,0.73,5.36,3.23
December,,,,,,,2.56,2.21,1.85,4.03,3.49,3.51,2.89,2.24,5,3.88,0.83,2.19,2.06,5.66,2.96,1.24,3.1,0.78,3.51,1,3.09,3.27,2.35,1,2.57,0.79,2.46,1.05,3.51,1.72,2.16,1.81,3.32,3.48,1.39,3.41,4.08,1.9,3.19,4.18,3.79,2.21,3.53,4.03,3.18
Total,,,,,,,42.53,31.74,29.69,26.39,33.17,30.35,28.02,30.75,30.93,36.29,35.81,36.82,40.06,27.59,34.5,31.49,29.32,23.92,33.17,30.63,32.16,31.04,34.6,28.89,29.99,25.18,22.98,29.85,30.37,28.4,28.26,29.31,36.88,25.39,32.69,33.78,29.05,26.32,38.67,21.79,31.11,28.05,31.54,24.5,32.52
