SELLY OAK LODGE HILL CEM. BIRMINGHAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,SP029825,Long,-1.958765,Lat,52.440462,Elevation,540,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,2476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930
January,,,,,,,1.02,2.08,1.04,3.83,3.8,1.3,1.16,2.17,2.87,1.04,3.62,0.7,0.94,1.23,2.7,1.09,3.9,4.34,1.03,3.44,1.26,,2.52,3.9,2.92,2.41,,2.1,2.99,2.37,3.35,3.07,5.26,1.49,4.91
February,,,,,,,0.64,2.2,1.45,2.38,4.85,2.03,1.83,1.48,3.68,0.64,2.11,0.91,1.4,0.81,3.3,1.86,1.92,0.95,2.33,4.48,4.26,,1.64,2.88,0.88,0.2,,5.58,0.74,3.41,2.43,3.06,2.34,0.73,0.8
March,,,,,,,2.64,3.54,0.51,0.95,0.69,1.64,1.97,4.94,1.46,3.7,1.23,0.89,3.33,3.43,0.84,1.87,5.37,5.16,2.78,0.85,3.12,,1.69,4.28,2.71,1.31,,1.91,1.11,1.09,0.48,2.96,2.63,0.2,3.02
April,,,,,,,1.28,2.09,2.33,2.56,1.28,1.93,2.62,1.86,1.19,2.45,1.44,2.13,2.73,2.4,2.29,1.11,0.22,4.05,0.82,1.21,1.2,,2.82,2.16,5.26,1.01,,2.78,3.49,2.24,2.51,1.78,1.98,0.74,2.92
May,,,,,,,0.34,1.43,3.72,2.05,1.9,1.16,2.75,2.93,3.17,0.2,2.38,4.08,3.94,1.78,2.1,0.72,3.31,2.27,1.7,2.01,2.57,,2.47,0.86,2.93,1.32,,1.7,3.57,4.09,3.74,2.61,0.55,2.18,2
June,,,,,,,2.54,3.95,1.24,2.78,2.96,2.25,2.66,1.68,0.36,2.41,2.54,2.72,3.5,3.81,1.67,1.87,5.68,1.54,2.7,1.68,2.08,,0.95,1.32,2.4,0.42,,0.37,2.56,0.44,1.56,4.77,2.97,1.9,1.72
July,,,,,,,1.6,0.93,1.13,1.35,2.12,2.14,1.5,3.1,2.62,1.31,0.91,2.43,2.16,3.74,2.69,0.2,3.38,1.64,3.91,7.6,1.85,,2.14,3.59,4.25,0.77,,3.7,3.45,3.17,1.82,3.89,1.29,1.82,4.31
August,,,,,,,2.11,4.66,2.78,1.34,2.52,1.95,6.14,4.62,1.79,4.8,1.24,2.77,2.97,1.94,5.67,1.96,6.57,1.43,2.01,1.71,2.32,,1.86,2.72,1.61,4.26,,2.42,3.8,3.54,1.8,3.55,2.03,2.29,3.41
September,,,,,,,4.75,2.57,0.87,2.28,0.87,1.21,1.55,2.7,1.93,1.16,1,0.71,1.72,3.69,0.86,1.66,0.77,1.98,1.19,0.55,1.51,,6.52,2.03,2.1,0.93,,3.05,3.52,4.22,0.91,4.47,0.83,0.96,4.3
October,,,,,,,2.83,1.82,3.28,2.57,3.48,1.96,2.36,6.7,0.57,1.42,5.54,6.54,2.23,3.83,2.41,2.41,3.12,3.05,1.98,2.49,3.79,,1.46,2.8,2.68,1.73,,3.91,4.29,3.65,2.52,1.87,4.96,4.3,3.11
November,,,,,,,1.43,2.16,2.89,1.32,3.04,1.36,2.43,1.63,1.62,2.59,2.29,2.44,2.02,1.23,4.83,3.17,2.14,2.69,3.72,2.8,3.83,,2.04,1.53,1.42,2.06,,2.23,2.22,1.36,5.9,3.9,3.89,7.89,3.41
December,,,,,,,4.28,3.18,2.66,2.26,4.68,5.39,1.84,1.79,2.36,0.96,2,4.05,2.65,4.97,5.54,5.79,3.92,1.38,5.76,4.54,2.67,,3.22,4.01,1.73,1.76,,3.76,3.77,3.05,0.63,2.52,2.08,5.7,3.34
Total,,,,,,,25.46,30.61,23.9,25.67,32.19,24.32,28.81,35.6,23.62,22.68,26.3,30.37,29.59,32.86,34.9,23.71,40.3,30.48,29.93,33.36,30.46,,29.33,32.08,30.89,18.18,,33.51,35.51,32.63,27.65,38.45,30.81,30.2,37.25
