BELPER-QUARRY-BANK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,SK348483,Long,-1.4825447,Lat,53.030858,Elevation,280,ft.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,2665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940
January,,,,,,,,,,4.03,5.41,1.99,1.29,2.41,3.05,1.24,4.19,1.41,1.49,1.26,2.99,1.11,5.44,4.65,1.63,3.32,1.32,2.91,2.29,4.58,3.55,3.19,4.49,1.52,2.5,2.7,3.54,2.05,6.38,1.5,4.54,2.45,2.06,2.3,2.58,1.08,3.75,,,,
February,,,,,,,,,,1.98,4.69,1.39,2.19,1.27,3.86,0.93,3.77,2.54,1.94,0.86,2.65,2.25,1.69,1.01,1.99,4.31,5.66,0.75,2.37,2.84,2.86,0.31,3.03,5.22,0.95,3.49,2.68,1.71,3.09,0.64,0.85,3.02,0.61,4.11,0.52,2.98,2.12,,,,
March,,,,,,,,,,1.49,0.78,2.93,1.81,4.19,2.34,3.5,2.06,1.81,2.79,3.79,0.82,1.64,3.57,4.26,3.05,1.1,4.8,2.05,1.47,5.31,2.18,1.62,2.13,1.84,1.3,0.75,1.11,2.67,2.61,0.34,3.23,0.22,1.76,2.47,2.14,0.9,2.16,,,,
April,,,,,,,,,,2.71,1.17,1.59,2.59,2.09,1.72,2.1,0.82,1.36,2.39,1.57,2.75,1.79,0.34,3.52,1.24,0.96,1.92,1.39,1.36,1.4,4.83,1.08,2.97,2.34,2.37,1.91,1.48,2.3,0.87,1.33,3.01,3.66,2.66,1.05,1.97,3.09,1.9,,,,
May,,,,,,,,,,2.98,1.77,1.41,2.64,3.18,1.39,0.56,1.91,3.7,3.22,2.13,2.21,1.39,2.7,2.14,1.93,1.48,2.38,2.47,2.85,1.36,2.71,1.93,0.88,3.24,3.59,4.16,2.71,1.23,1.17,1.97,1.99,2.95,6.3,2.22,1.04,0.4,0.43,,,,
June,,,,,,,,,,2.6,4.49,2.24,1.74,1.17,0.47,2.9,1.93,3.42,1.47,3.23,1.58,2.46,3.73,1.07,2,1.59,2.24,2.41,0.61,0.88,2.89,0.32,1.06,0.57,2.49,0,1.85,4.76,3.58,1.15,1,4.04,1.08,1.96,0.67,3.27,3.11,,,,
July,,,,,,,,,,1.37,3.57,3.76,1.92,2.35,1.87,1.07,0.79,3.06,2.97,4.31,2.98,0.04,5.47,0.99,3.78,5.28,2.69,1.56,3.36,1.87,5.07,0.66,3.96,4.32,3.27,1.45,2.61,3.16,1.21,1.63,6.6,3.87,2.92,2.31,1.3,0.83,4.85,,,,
August,,,,,,,,,,0.77,5.13,1.83,3.74,5.56,3.98,3.95,1.32,2.54,4.04,2.48,3.67,1.58,6.57,1.81,2.09,2.52,2.65,5.26,2.26,2.42,1.11,4.08,6.14,3.17,3.21,4.14,2.41,4.08,3.63,2.55,2.61,4.8,1.89,0.81,1.65,1.94,1.33,,,,
September,,,,,,,,,,4.06,0.73,1.2,1.55,3.63,1.81,2.02,0.79,0.77,2.12,2.38,0.48,1.57,1.04,1.66,1.34,0.6,1.41,1.45,5.98,1.99,1.55,1.19,2.25,2.64,2.87,3.73,0.96,4.45,0.46,0.6,5.18,2.91,2.39,0.88,2.34,4.1,3.33,,,,
October,,,,,,,,,,3.49,2.72,1.91,3.14,6.63,0.66,1.68,6.15,4.14,1.16,4.17,2.65,2.24,3.79,3.63,2.87,2.03,3.24,4.94,1.57,2.74,2.19,4.02,0.66,2.04,4.74,4.34,2.5,2.85,5.43,3.95,3.38,0.63,3.49,5.02,1.91,4.34,2.24,,,,
November,,,,,,,,,,1.81,3.05,3.12,2.52,2.55,1.39,3.55,3.14,2.93,1.5,0.56,5.14,2.57,2.73,2.68,4.32,2.82,3.85,1.96,1.74,2.15,1.05,1.61,1.29,2.42,1.64,2.18,4.1,3.04,4.24,6.72,3.58,4.54,2.05,1.31,1.94,6.24,3.12,,,,
December,,,,,,,,,,2.48,4.94,6.98,2.07,1.44,1.96,0.69,2.68,3.03,2.33,6.03,4.88,4.74,3.33,1.13,6.16,5.95,2.68,1.4,4.44,4.6,3.3,2.61,3.8,3.5,2.63,2.79,1.08,2.52,2.47,5.24,2.77,1.49,0.93,0.44,5.66,3.91,1.81,,,,
Total,,,,,,,,,,29.77,38.45,30.35,27.2,36.47,24.5,24.19,29.55,30.71,27.42,32.77,32.8,23.38,40.4,28.55,32.4,31.96,34.84,28.55,30.3,32.14,33.29,22.62,32.66,32.82,31.56,31.64,27.03,34.82,35.14,27.62,38.74,34.58,28.14,24.88,23.72,33.08,30.15,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGR is Quarry Bank. Stated altitude might be high or the gauge 100m E.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
