RODSLEY-PUMPING-STATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,SK197409,Long,-1.708146,Lat,52.965105,Elevation,414,ft.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,2648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,,,,,,,,,,,4.31,2.84,2.21,2.28,2.68,1.06,3.69,3.67,3.85,6,3.54,2.82,3.13,4.87,4.49,2.55,3.16,2.25,5.56,1.71,1.23,3.03,3.48,1.05,1.27,3.07,4.72,2.31,3.06,2.51,4.98
February,,,,,,,,,,,0.84,3.45,0.33,3.61,0.39,3.19,1.93,5.44,1.28,1.41,2.69,2.73,1.34,1.22,1.7,2.8,4.94,1.46,1.71,1.04,5.68,3.25,1.01,2.15,2.8,2.14,1.36,2.94,5.12,0.23,2.46
March,,,,,,,,,,,3.49,0.5,1.78,2.51,2.2,0.91,1.81,2.22,0.49,1.84,2.26,3.17,2.01,1.01,0.38,1.17,0.95,5.32,1,1.68,1.1,4.86,2.7,1.79,2.6,2.87,1.57,3.17,2.07,1.53,1.83
April,,,,,,,,,,1.08,3.44,3.64,3.12,1.1,1.93,3.23,1.74,2.13,0.17,1.79,1.98,1.62,1.35,1.38,2.78,2.19,0.97,2.55,1.58,2.76,3.42,2.15,2.81,2.85,0.79,1.91,1.56,0.23,1.01,2.68,1.34
May,,,,,,,,,,2.24,2.2,2.26,4.9,2.08,1.19,0.54,0.3,2.2,1.64,0.93,1.02,2.74,3.28,2.8,0.85,2.5,1.42,2.13,1.79,2.43,1.32,2.58,3.08,2.14,2.57,3.17,0.9,1.1,3.73,0.58,1.66
June,,,,,,,,,,1.55,1.44,4.23,0.28,2.02,0.76,4.23,3.48,0.79,1.65,1.78,0.58,1.29,0.23,2.09,2.9,2.68,3.69,1.37,4.08,0.71,2.18,1.81,2.58,1.76,3.69,3.41,2.91,1.4,4.17,1.07,3.16
July,,,,,,,,,,2.68,6.92,3.28,4.17,2.51,1.06,0.77,5.16,2.3,3.37,4.95,2.56,4.74,2.68,1.28,3.26,1.84,2.28,3.21,1.31,2.82,2.34,0.83,1.45,2.85,2.88,0.98,3.99,5.53,4.62,1.78,3.85
August,,,,,,,,,,2.94,2.85,5.91,1.74,0.69,2.74,1.78,1.35,0.39,1.48,2.03,0.52,4.13,3.22,3.98,2.45,2.79,4.47,0.78,5.33,2.14,3.53,7.49,2.21,2.45,3.84,0.47,6.64,9.45,1.73,1.26,4.25
September,,,,,,,,,,1.11,4.56,2.83,2.28,1.61,2.83,4.45,3.59,1.44,2.75,1.03,1.25,0.4,1.68,3.7,3.92,1.68,3.83,1.89,2.38,1.11,5.14,3.42,2.03,1.63,4.31,1.82,2.92,6.84,3.74,0.15,5.31
October,,,,,,,,,,3.81,4.1,0.9,4.33,3.27,2.24,4.91,2.45,2.46,3.17,3.4,4.2,3.33,2.84,1.26,3.55,4.36,0.75,0.31,2.55,4.31,1.22,0.87,4.21,1.83,4.98,2.41,1.54,2.12,3.07,2.05,5.38
November,,,,,,,,,,5.59,3.48,4.27,2.24,1.31,1.7,4.77,3.31,1.78,3.87,4.63,8.33,2.77,0.81,2.64,5.2,0.32,5.84,3.03,1.89,4.1,4.48,7.22,1.86,2.27,5.68,2.59,1.45,2.21,1.69,3.5,4.24
December,,,,,,,,,,6.14,2.56,1.57,0.95,0.56,4.88,4.62,2.26,3.9,3.73,2.12,2.89,1.74,3.25,1.24,2.23,2.81,3.24,3.23,4.95,3.05,2.2,2.87,3.61,1.47,4.33,2.98,4.72,2.49,3.97,4.34,3.67
Total,,,,,,,,,,,40.19,35.68,28.33,23.55,24.6,34.46,31.07,28.72,27.45,31.91,31.82,31.48,25.82,27.47,33.71,27.69,35.54,27.53,34.13,27.86,33.84,40.38,31.03,24.24,39.74,27.82,34.28,39.79,37.98,21.68,42.13
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIDAS src_id 3212 RODSLEY P STA Start 1929 end 1990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"NGR is a location called the Pumping Station. Altitudes match. The 1950s record has an NGR of SK194401, but this does not seem to be a pumping station and also does not match the altitude.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
