TARPORLEY-TIRLEY-GARTH-GDNS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,SJ545664,Long,-2.682465,Lat,53.192728,Elevation,450,ft.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,2771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950
January,,,,,,,,,1.42,2.23,3.21,3.35,3.59,1.94,2.12,1.98,2.05,2.57,4.49,1.58,4.11,2.83,2.47,1.64,1.67,1.85,4.27,2.7,3.74,4.7,2.28,3.06,2.66,3.59,2.96,2.19,2.52,1.57,,,
February,,,,,,,,,1.49,1.17,2.25,0.35,2.19,3.96,0.89,4.17,2.8,1.27,1.85,0.94,0.42,2.93,0.11,2.37,0.29,2.23,2.16,4.79,0.65,2.43,2.01,3.11,1.32,1.37,1.78,1.86,4.04,1.37,,,
March,,,,,,,,,0.98,4.82,3.43,1.32,2.12,1.33,1.18,1.08,1.07,3.03,1.81,0.69,2.95,0.23,1.42,2.16,1.92,0.84,1.17,1.73,0.78,1.98,2.42,2.81,1.42,1.16,0.91,0.7,0.8,4.87,,,
April,,,,,,,,,1.38,1.85,5.32,1.39,2.73,2.29,1.79,1.49,1.53,2.69,1.64,0.96,2.69,2.99,2.7,1.06,2.02,2.57,1.73,3.59,0.23,1.98,2.33,1.59,1.41,1.45,1.48,1.05,1.03,2.45,,,
May,,,,,,,,,3.26,0.72,4.04,0.84,0.67,3.08,5.42,5.07,3.75,1.69,1.48,1.53,1.87,3.21,4.62,1.07,1.35,1.27,0.81,2.28,2.42,1.56,1.67,2.03,3.44,1.91,2.02,3.69,2.11,2.84,,,
June,,,,,,,,,1.59,2.16,2.94,0.57,1.55,0.73,2.43,0.1,2.05,4.95,5.15,1.83,0.99,5.25,0.53,1.83,1.42,4.22,4.37,1.75,2.27,2.16,1.71,1.3,0.3,2.95,1.94,2.05,3.06,1.54,,,
July,,,,,,,,,4.5,1.98,5.33,0.51,3.97,3.43,4.62,2.54,4.14,3.21,2.04,2.42,6.67,3.46,4.07,1.52,1.79,1.17,3.29,1.86,2.99,6.58,4.91,2.15,3.6,4.18,3.31,1.94,3.67,2.69,,,
August,,,,,,,,,2.46,3.71,2.04,4.48,3.32,3.6,5.11,2.86,3.61,4.52,2.56,4.13,3.43,7.77,2.37,0.62,3.68,1.79,1.81,3.59,3.67,1.25,0.73,4.04,2.11,3.61,2.78,2.76,6.44,,,,
September,,,,,,,,,5.85,2.42,2.95,0.8,4.13,3.8,3.58,4.76,4.36,5.35,1.48,2.23,4.06,3.98,2.6,0.68,1.65,4.87,4.16,1.53,1.03,0.95,3.54,1.13,2.66,3.78,4.15,1.13,2.96,,,,
October,,,,,,,,,1.92,3.76,1.6,2.86,0.39,4.14,3.71,4.44,2.6,2.59,3.47,4.98,4.28,1.25,4.6,3.74,4.23,4.09,1.81,2.48,3.63,2.86,3.49,3.94,2.73,3.45,4.01,4.41,1.01,,,,
November,,,,,,,,,1.83,2.08,0.66,2.07,1.49,1.94,1.44,2.39,4.89,3.28,4.34,4.89,3.45,4.43,2.63,1.55,3.02,4.49,2.68,2.41,3.47,3.9,6.15,2.29,0.6,2.47,4.48,0.4,4.09,,,,
December,,,,,,,,,4.71,4.84,1.86,2.77,3.83,4.11,2.77,2.15,0.8,1.36,2.04,4.3,3.4,1.91,1.01,0.63,4.59,3.81,3.26,3.37,3.56,1.97,2.91,1.37,3.46,1.11,1.66,2.59,3.27,,,,
Total,,,,,,,,,31.39,31.74,35.63,21.31,29.98,34.35,35.06,33.03,33.65,36.51,32.35,30.48,38.32,40.24,29.13,18.87,27.63,33.2,31.52,32.08,28.44,32.32,34.15,28.82,25.71,31.03,31.48,24.77,35,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGR is from 1950s record and is in Tirley Garth Gardens. Altitudes match.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nov and Dec 1919 noted as being corrected for WD (Wrong Day?); left in this record,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1930s record states Jan part estimated but does not state which year!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
