"EAST TISTED, ROTHERFIELD PARK",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,738/8,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,6.07,4.72,6.15,2.28,3.30,4.82,6.52,3.45,7.13,1.71,6.62,
February,1.10,0.28,3.87,6.57,0.60,6.62,2.43,6.17,2.97,1.11,1.17,
March,2.74,1.97,3.45,2.48,2.00,1.22,0.87,5.17,3.78,0.19,1.61,
April,4.83,1.16,4.37,4.69,4.40,3.07,3.71,2.30,2.35,0.93,3.13,
May,1.64,2.55,1.35,2.74,4.10,4.81,3.91,1.66,1.71,2.67,2.52,
June,1.79,0.26,1.68,0.35,3.50,0.00,3.31,3.45,3.37,1.98,0.64,
July,6.56,0.52,6.21,1.46,-999.00,3.75,2.78,3.43,2.23,1.59,2.79,
August,2.02,2.85,4.20,3.27,3.00,4.06,1.88,4.50,3.72,2.39,4.19,
September,2.72,1.38,2.20,2.44,6.10,3.92,1.12,7.65,1.63,0.38,3.51,
October,3.84,0.91,1.39,7.33,5.20,5.38,3.13,3.05,8.03,5.34,2.12,
November,2.26,2.99,2.58,2.15,3.80,2.76,8.27,5.06,4.01,10.55,5.62,
December,4.19,2.59,6.11,3.89,6.70,4.64,0.43,5.18,3.86,10.13,3.22,
Total,39.76,22.18,43.56,39.65,48.60,45.05,38.36,51.07,44.79,38.97,37.14,
Calc annual,39.76,22.18,43.56,39.65,42.70,45.05,38.36,51.07,44.79,38.97,37.14,
Difference,0.00,0.00,0.00,0.00,5.90,-0.00,0.00,0.00,0.00,0.00,0.00,
