"THIRSK THE HALL",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,RR4596,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,2.87,2.43,3.05,1.37,,,,,,,,
February,0.76,0.11,1.78,4.58,,,,,,,,
March,1.94,0.82,1.00,1.25,,,,,,,,
April,3.12,0.90,2.13,1.48,,,,,,,,
May,2.28,1.67,0.68,1.75,,,,,,,,
June,1.04,0.30,1.70,0.68,,,,,,,,
July,4.16,1.39,4.17,2.74,,,,,,,,
August,1.62,3.86,3.25,3.47,,,,,,,,
September,1.06,1.27,2.14,2.58,,,,,,,,
October,2.55,1.17,1.03,2.32,,,,,,,,
November,0.99,1.85,1.33,2.88,,,,,,,,
December,3.11,1.85,2.99,2.66,,,,,,,,
Total,25.50,17.62,25.25,27.76,,,,,,,,
Calc annual,25.50,17.62,25.25,27.76,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Difference,0.00,0.00,0.00,0.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
