"SOUTHAMPTON, ITCHEN SEWAGE WORKS",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,689,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,,,,,,2.05,4.58,1.12,4.85,
February,,,,,,,,3.59,2.07,0.86,1.02,
March,,,,,,,,2.96,2.86,0.13,1.69,
April,,,,,,,,1.62,0.72,1.03,2.71,
May,,,,,,,,0.63,1.21,1.57,2.16,
June,,,,,,,,2.11,2.08,1.13,0.67,
July,,,,,,,,2.04,1.53,1.97,1.90,
August,,,,,,,,3.98,2.98,1.38,3.98,
September,,,,,,,,5.32,1.10,0.29,2.87,
October,,,,,,,,1.42,5.80,4.41,2.16,
November,,,,,,,,2.83,2.06,7.28,5.95,
December,,,,,,,,3.23,2.56,5.53,3.88,
Total,,,,,,,,31.78,29.55,26.70,33.84,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,0.00,31.78,29.55,26.70,33.84,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00,0.00,0.00,0.00,
