LONGFORD-CASTLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,SU171266,Long,-1.757485,Lat,51.038506,Elevation,136,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,1505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950
January,,,,2.92,5.37,0.85,6.54,0.79,1.58,1.14,3.27,1.34,4.01,5.5,0.7,3.82,1.25,1.07,4.27,5.21,3.97,3.23,4.37,1.28,3.75,3.54,5.27,2.79,5.36,1.44,5.26,2.25,2.98,2.87,2.91,0.88,5.09,6.16,3.84,6.11,2.78,3.12,3.73,,,,,,,,
February,,,,1.88,4.2,0.73,2.97,1.48,1.43,0.46,4.86,1.57,2.8,1.23,5.48,6.12,6.35,1.06,1.57,3.15,1.02,0.34,3.06,5.37,0.28,5.06,2.05,4.57,2.17,1.02,0.89,2.48,0.14,4.61,0.12,4.03,2.9,5.61,0.86,2.1,3.57,3.65,0.46,,,,,,,,
March,,,,4.76,1.65,5.57,0.89,0.57,3.62,4.12,0.96,2.61,5.12,3.14,5.05,0.97,3.05,3.09,1.21,5.73,2.23,1.61,3.02,1.89,1.28,0.32,0.66,3.81,2.52,0.14,1.45,0.79,2.48,3.8,3.43,0.94,3.31,4.1,0.19,1.4,3.37,3.5,2.12,,,,,,,,
April,,,,2.9,1.12,2.1,0.93,3.93,2.36,1.63,2.82,1.79,0.05,3.71,1.33,1.28,0.56,2.57,2.39,2.34,3.65,0.91,4,3.14,3.74,2.62,4.13,2.12,2.26,0.96,2.59,2.6,3.45,1.5,2.16,4.01,2.13,2.05,0.02,2.36,1.79,2.43,2.64,,,,,,,,
May,,,,3.44,2.8,0.85,2.39,2.61,2.13,1.67,2.03,1.05,1.39,2.68,1.76,3.39,1.5,2.05,1.58,0.63,1.14,1.82,0.9,1.62,4.39,4.68,1.8,0.69,1.46,2.07,1.65,2.56,4.33,1.54,0.81,1.12,1.34,2.64,2.16,0.96,0.7,1.87,3.83,,,,,,,,
June,,,,3.48,0.79,4.43,2.23,1.44,0.42,3.41,4.84,1.71,5.11,0.4,0.73,1.4,2.07,4.13,1.08,1.03,2.01,0.3,1.02,0.49,2.53,0.02,2.74,2.93,1.87,1.43,0.84,3.12,2.29,2.47,1.3,4.46,2.97,1.3,0.97,2.62,0.53,1.34,0.34,,,,,,,,
July,,,,2.98,2.08,0.36,0.55,1.62,1.49,2.78,2.3,0.05,2.44,1.68,3.29,4.66,1,3.72,5.93,1.72,7.19,0.92,4.41,0.85,4.65,3.43,1.72,3.52,1.42,1.15,2.2,4.01,2.58,2.27,1.34,0.53,4.6,1.27,3.66,6.83,2.57,1.33,1.57,,,,,,,,
August,,,,3.92,2.92,3.53,1.11,1.7,3.16,3.36,1.98,0.86,6.91,1.47,3.26,1.77,5.7,5.42,2.63,2.73,1.58,2.08,4.87,2.75,2.45,2.35,1.69,3.24,2.53,0.96,4.12,5.45,0.95,0.44,2.72,2.18,0.25,1.37,2.15,1.7,0.13,4.91,4.21,,,,,,,,
September,,,,2.01,2.04,1.5,0.88,0.5,1.54,3.65,0.23,1.18,2.47,2.72,1.16,1.95,3.34,1.69,5.48,1.86,1.16,0.93,1.74,2.77,4.35,3.99,0.87,6.12,2.36,0.41,3.4,1.6,3.4,2.17,2.05,4.07,3.79,2.41,1.77,1.39,1.72,1.04,2.72,,,,,,,,
October,,,,9.97,1.85,1.92,6.73,9.75,1.22,6.44,4.65,2.75,3.73,4.9,2.76,4.12,5.75,4.44,1.86,0.8,3.59,0.87,1.27,5.99,4.14,4.34,2.82,2.53,6.32,5.09,1.91,0.54,5.07,2.15,1.6,5.91,2.41,4.93,3.36,5.12,4.81,1.42,4.7,,,,,,,,
November,,,,1.54,1.06,4.1,4.55,2.92,1.12,0.71,3.5,3.68,2.22,3.45,5.48,2.35,5.12,0.94,2.86,1.88,2.05,2.54,1.87,2.05,3.86,2.67,9.24,3.31,3.47,9.42,5.34,5.54,1.69,1.04,2.09,8.14,3.75,1.39,5.72,7.3,8.4,2.57,1.85,,,,,,,,
December,,,,3.49,3.26,0.9,1.89,4.55,3.09,3.73,5.56,9.04,4.66,1.97,8.41,7.13,3.8,1.34,2.94,6.18,3.13,1.96,4.27,3.9,5.33,3.98,0.52,4.54,2.82,8.17,4,0.68,1.69,0.95,9.76,5.14,3.83,5.17,5.4,2.31,2.21,2.38,5.71,,,,,,,,
