CRIEFF (STRATHEARN HYDRO),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,NN867223,Long,-3.836319,Lat,56.379368,Elevation,478,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,5545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,4.64,1.26,4.32,5.8,3.11,2.65,6.29,1.18,4.8,4.15,4.56,5.21,4.84,3.81,3.89,4.34,7.71,5.01,10.16,1.79,5.19,3.47,5.86,4.53,5.66,1.13,4.98,4.63,6.22,3.53,1.7,2.63,3.94,6.45,3.31,4.38,4.97,5.83,5.31,2.46,2.49,4.71,2.75,0.7,3.39,2.18,3.19,6.89,4.23,1.76,3.9
February,4.39,4.17,4.31,3.42,6.43,7.32,5.02,0.76,3.9,1.24,4.4,0.59,3.75,5.25,0.91,4.71,6.87,2.15,3.54,2.81,0.81,1.86,0.16,3.52,0.17,3.43,2.8,3.52,2.48,3.73,2.4,4.69,1.87,3.55,1.18,5.96,2.01,2.89,5.73,3.41,3.99,3.66,0.83,0.94,4.53,2.09,1.54,3.92,1.84,1.1,4.44
March,2.53,1.11,4.43,7.27,5.03,1.59,2.36,1.91,1.02,2.67,3.56,4.63,2,2.31,0.91,1.26,1.82,3.99,6.39,0.57,2.24,1.22,2.85,1.78,3.21,1.62,2.6,2.68,1.54,2.67,4,2.69,3.4,1.77,0.33,2.55,2.28,6.54,2.52,1.64,2.72,1.92,3.63,1.01,3.1,2.17,2.29,4.61,1.93,2.73,2.72
April,3.72,2.1,0.58,3.46,1.76,1.69,2.91,1.48,0.91,0.93,1.77,0.97,3.1,3.59,2.84,4.4,2.67,1.42,1.58,0.99,1.4,2.39,3.37,1.52,4.36,3.38,1.17,2.15,0.29,1.83,2.68,1.72,2.07,2.36,2.87,2.14,0.5,7.55,1.4,2.59,2.48,3.53,1.7,2.15,1.38,1.53,0.94,1.58,1.2,3.3,3.42
May,1.47,1.68,1.35,2.66,1.37,1.69,3.81,4.17,2.84,1.77,3.9,2.56,2.05,0.92,6.16,6.19,3.41,2.03,2.18,2.7,1.73,4.74,3.16,2.02,2.07,0.26,1.45,2.96,3.29,1.37,1.62,2.76,3.88,4.88,2.12,4.84,1.72,4.11,2.12,2.58,1.46,2.27,2.21,2.36,6.1,2.54,1.64,2.69,3.25,1.36,3.85
June,1.57,2.11,5.39,2.35,0.53,2.08,2.47,1.97,0.75,1.64,1.83,0.42,1.66,0.81,1.76,0.51,2.62,4.8,4.46,2.08,2.02,7.16,1.15,1.52,1.52,6.85,1.87,2,4.53,1.94,0.26,0.32,1.67,3.55,2.86,3.95,4.03,5.71,4.8,1.31,2.35,2.38,2.61,3.47,2.57,1.39,3.82,2.06,3.9,2.33,2.14
July,4.84,2.35,2.29,0.44,3.53,2.35,4.75,1.26,4.68,1.06,3.46,3.57,3.19,2.9,4.67,2.99,2.49,4.65,1.55,3.47,2.84,4.82,4.38,3.28,2.69,0.89,4.84,4.39,3.77,5.47,5.31,3.34,1.54,2.31,4.34,3.82,3.68,4.78,2.76,1.49,4.95,2.92,2.24,3.81,2.48,1.14,5,4.57,4.32,5.27,3.93
August,11.3,2.43,4.61,0.7,4.19,4.29,2.95,5.28,3.27,2.48,5.38,6.8,1.81,6.74,4.35,4.31,2.81,6.68,6.04,6.37,5.94,1.68,1.64,1.23,4.2,2.31,2.04,4.05,2.81,1.69,1.06,3.2,6.34,6.64,3.19,2.01,4.29,0.05,7.56,3.32,7.03,5.6,4.71,2.11,4.11,1.22,6.73,4.4,3.84,0.97,5.04
September,0.99,1.17,2.76,3.15,1.08,1.83,1.29,1.85,5.2,1.65,1.43,1.82,1.74,4.05,4.9,2.9,3.44,3.91,3.67,0.82,4.6,1.39,2.05,1.72,5.33,4.92,4.26,2.66,4.21,2.98,2.15,1.88,5.25,4.42,3.38,5.3,6.74,4.52,3.02,1.17,8.01,3.05,1.37,4.1,3.93,2.12,6,3.19,4.87,0.71,2.73
October,2.71,3.48,4.15,2.61,2.01,4.17,6.68,4.83,4.25,0.76,2.37,3.88,2.15,4.68,3.87,4.11,6.74,6.12,6.17,5.37,4.63,1.75,5.87,3.66,5.4,6.18,2.93,3.62,7.06,3.24,5.19,4.5,3.04,7.97,4.11,5.86,0.97,2.76,4.76,6.31,2.73,0.86,3.88,1.72,7.2,3.21,2.83,2.59,3.61,3.56,4.9
