KIRRIEMUIR (DYKENDS),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,NO253569,Long,-3.221417,Lat,56.697822,Elevation,750,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,5578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,,,,,,,,,,1.7,4.1,4.2,4.7,3.7,3.7,1.4,5,7.3,6.4,3.72,3.24,3.1,6.2,6.23,3.2,3,4,5,5.9,3,2.3,4.2,3.1,1,2.5,2.1,3.4,4.3,4.3,1.7,4.3
February,,,,,,,,,,1.6,1.15,2.2,0.37,3.7,0.2,2.8,3.2,3.47,1.7,4.3,3.08,4.4,1.95,3,0.84,3.8,2.24,3.1,3.8,2.9,3.5,4.5,1.1,1.6,3.7,1.5,1.5,4.5,2.5,0.6,5.5
March,,,,,,,,,,0.6,1.4,1.1,3.2,2.3,3.9,2,3.1,2.95,1.05,2.6,3.4,1.53,3.1,1,0.5,1.3,2.5,5.15,1.6,1.9,2.6,1.8,4.9,0.6,3.5,1.3,2.6,3.2,4.2,3.2,2.7
April,,,,,,,,,,0.7,2.3,2.75,3.7,1.6,4.1,4.5,0.85,1.7,0.5,1.2,2.5,2,3.4,2,2.6,1.5,0.25,5.84,1.5,2.2,2.3,2.3,1.75,2.6,1,1.1,0.5,1.3,1.1,3.3,4.3
May,,,,,,,,,,3,2.2,5.1,3.3,1.4,2.48,0.7,0.82,2,4,1.5,1.2,2.25,5.2,3.8,2.5,4.5,1.6,4.5,3.8,2.9,1.3,1.6,5.05,1.9,5.4,2.4,1.1,2.4,3.1,0.9,2.2
June,,,,,,,,,,1.7,2.25,5.15,1.4,1.6,1.2,3.8,2.45,2.4,4.68,1.88,0.4,0.95,1.1,2.72,2.8,4.7,4,3.3,4.5,2,1.4,2.5,2.5,3.2,1.7,2.4,3,1.7,3.2,2.9,2.8
July,,,,,,,,,,3,3,3.7,4,3.3,3.9,1.5,4.5,4.4,4.68,5,5.2,3.1,4.1,2,2.9,3,4.1,4.1,3.3,2.7,5.25,3.2,3.7,3.3,3.5,0.5,4.4,6.2,3.7,3.8,4.2
August,,,,,,,,,,4.2,6.5,2.7,1.35,1.3,4.6,2,1.84,3.7,1.95,2.8,0.98,3.25,4.05,5.95,1.7,3.6,4.6,0.15,9.65,3.2,4.9,5.6,3,2.3,3.3,0.6,6.3,5.5,3.6,1.3,7.1
September,,,,,,,,,3.4,0.9,5,1.15,1.7,2.6,5.35,5.3,4.3,1.6,4,2.25,1.93,1.7,2.9,4.8,2.6,4.4,5.7,3.2,3,1.9,7.6,3.2,1.2,3.9,4.1,1.6,5.1,2.9,4.4,0.9,2.84
October,,,,,,,,,5.95,4.3,4.5,1.82,7,3.5,5,6.5,2.7,3.5,5.15,6.3,4.65,4.6,2.7,5.75,5,5.5,0.45,2.4,4.25,4.5,1.9,1,4.05,2.2,6.7,2.3,2.4,1.8,2.8,3.7,8.6
November,,,,,,,,,4.15,4.1,4.3,8.3,2.1,4,0.85,4.3,2.4,0.7,5.46,7,6.2,6.15,0.68,2.1,4.5,1.7,7.82,3.1,1.7,5,3.3,10.6,2.1,3.2,8,2.5,1.2,1.6,1,6.5,4.9
December,,,,,,,,,2.9,7.2,6.3,2.1,6.4,2.1,8.53,3.2,4.1,3.2,3.4,2.5,2.67,2.45,4.2,2,3.5,6.65,4.45,1.9,6.3,3.9,2.7,4.3,2.7,4.8,4.7,6.6,6.2,4.7,5.5,7.9,2.7
Total,,,,,,,,,,33,43,40.27,39.22,31.1,43.81,38,35.26,36.92,42.97,41.05,35.45,35.48,39.58,41.35,32.64,43.65,41.71,41.74,49.3,36.1,39.05,44.8,35.15,30.6,48.1,24.9,37.7,40.1,39.4,36.7,52.14
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TYRain_1910-1919_27_pt1-255 MISFILED 1910s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BR 1944 Printed (),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1944 New Gauge + tampering,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,5578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Midas,15228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hyd stn,873195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
