KENDAL POTTER FELL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,SD494996,Long,-2.780715,Lat,54.389355,Elevation,750,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,3722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
November,,,,4.75,4.32,8.33,6.9,4.75,6.26,3.75,7.99,11.5,8.31,10.81,12.5,4.16,10.38,9.28,5.15,6.18,6.18,4.54,5.35,13.53,7.05,2.74,8.93,9.89,19.78,14.7,9.8,17.39,8.27,3.32,2.07,7.9,8.85,2.5,12.61,12.4,10.43,5.91,3.06,4.24,7.95,0.45,12.17,14.17,7.77,10.13,6.96,14.93,6.38,16.12,11.04,,2.14,2.61,1.64,6.67,9.51
December,,,,8.61,7.79,5.18,5.22,9.48,5.21,10.29,8.17,12.3,11.48,5.9,10.55,12.44,5.6,4.54,13.93,15.29,8.65,16.74,9.23,7.93,14.3,8.13,2.47,2.38,8.27,14.73,9.47,7.62,12.5,1.14,16.07,4.9,10.68,4.31,7.87,4.1,10.68,5.78,11.98,4.44,8.51,4.15,9.04,3.42,9.22,14.1,4.56,19.37,8.1,6.33,10.64,,6.46,3.45,3.67,10.69,6.03
Total,,,,86.92,62.81,55.48,66.94,64.08,64.09,68.63,64.21,77.61,85.93,70.4,78.71,58.76,72.94,71.08,100.29,74.29,91.89,78.81,74.54,94.39,86.15,72.44,82.09,81.72,124.33,83.52,90.88,85.2,103.21,56.76,86.38,80.69,77.25,61.54,105.53,76.46,,58.81,,83.75,63.81,,76.42,,86.65,70.31,84.95,94.34,69.1,86.45,,,51.72,56.4,57.23,52.17,59.53
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dec 1920 8.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feb 1943=5.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1943 total miscalculated on record; ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1957 total=56.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jan 1940 estimated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1942 Jan/Feb estimated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1945 Jan/Feb estimated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1947 Feb/Mar estimated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
