"HAYFIELD, KINDER TOP",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,2643/7/7,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,4.82,6.74,4.80,6.13,3.48,4.81,5.21,5.05,9.39,3.07,5.05,
February,4.44,1.14,6.03,6.00,1.50,7.78,4.31,2.51,5.62,1.29,1.19,
March,2.79,3.00,2.89,2.32,1.37,2.73,3.57,5.77,1.50,1.15,4.00,
April,9.80,2.00,3.10,3.59,2.73,2.57,3.00,5.13,0.34,1.78,4.23,
May,7.00,2.42,1.43,4.06,6.06,4.61,4.30,2.14,1.47,3.81,3.10,
June,5.06,0.49,2.49,2.42,3.54,0.42,4.55,7.95,6.46,,4.14,
July,7.91,1.47,6.10,6.27,6.18,2.87,3.87,2.98,2.11,4.47,9.83,
August,3.04,5.06,7.00,6.00,7.81,3.98,6.00,6.70,8.17,4.73,8.85,
September,3.86,2.02,6.38,6.44,6.19,5.53,4.90,8.76,0.89,2.36,6.13,
October,3.00,2.83,2.00,4.98,7.19,6.84,4.65,4.51,7.00,6.88,8.92,
November,1.73,2.67,4.50,5.02,3.71,6.13,5.50,5.80,7.64,8.73,4.84,
December,4.80,7.08,3.90,5.32,4.68,4.23,,1.40,3.33,8.37,3.72,
Total,58.25,36.92,50.62,58.55,54.44,52.50,,58.70,53.92,,64.00,
Calc annual,58.25,36.92,50.62,58.55,54.44,52.50,49.86,58.70,53.92,46.64,64.00,
Difference,0.00,0.00,-0.00,0.00,0.00,0.00,NaN,0.00,0.00,NaN,0.00,
