HAYFIELD-KINDER-TOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,SK088882,Long,-1.8691439,Lat,53.390566,Elevation,2020,ft.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,2643/9/1/5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940
January,,,,3.23,3.95,4.2,5.25,2.3,4.46,2.35,3.73,1.67,3.81,3.96,4.35,6.07,4.37,3.13,2.85,4.7,4.82,6.74,4.8,6.13,3.48,4.81,5.21,5.05,9.39,3.07,5.05,8.4,4.61,2.93,,4.17,,,,,
February,,,,4.68,4.4,2.08,3.36,2.42,4.75,4.4,4.35,5.34,1.81,1.57,2.7,4.97,-999,1.29,5.85,2.36,4.44,1.14,6.03,6,1.5,7.78,4.31,2.51,5.62,1.29,1.19,6,0.43,5.26,0.45,8.7,,,,,
March,,,3.21,5.01,2.95,5.52,3.79,4.35,3.56,3.96,1.2,3.06,5.76,4.85,7.32,2.55,-999,2.7,2.48,6.31,2.79,3,2.89,2.32,1.37,2.73,3.57,5.77,1.5,1.15,4,0.81,2.93,3.68,3.5,2.9,,,,,
April,,,2.78,2.38,3.27,3.3,2.1,3.01,3,3.29,5.6,3.88,1.68,4.21,2.12,2.1,4.55,1.98,2.26,2.76,9.8,2,3.1,3.59,2.73,2.57,3,5.13,,1.78,4.23,5.5,6.29,1.96,2.59,,,,,,
May,,,4.44,3.95,2.9,1.49,4.62,4.67,4.55,2.7,3.75,1.92,4.01,3.58,4.13,1.84,3.58,2.41,4.15,2.35,7,2.42,1.43,4.06,6.06,4.61,4.3,2.14,1.47,3.81,3.1,,5.09,2.43,3.1,,,,,,
June,,,2.51,1.39,1.81,3.05,2.78,9.45,2.6,4.46,4.28,4.88,5.2,2.45,3.8,2.27,4.71,2.77,3.47,3.55,5.06,0.49,2.49,2.42,3.54,0.42,4.55,7.95,6.46,,4.14,4.38,1.11,4.43,2.67,,,,,,
July,,,4.11,4.93,3,3.88,3.96,3.65,6.17,8.44,8.2,0.74,6.3,2.22,6.4,7.34,3.42,2.32,5.38,5.08,7.91,1.47,6.1,6.27,6.18,2.87,3.87,2.98,2.11,4.47,9.83,7.06,6.66,4.48,4.72,,,,,,
August,,,5.21,6.55,5.84,5.93,6.11,6.88,4.31,4.5,8.35,2.85,11.55,3.23,5.18,5.39,3.62,8.4,5.22,5.7,3.04,5.06,7,6,7.81,3.98,6,6.7,,4.73,8.85,9.33,2.48,2.53,4.34,,,,,,
September,,,2,6.23,1.41,4.04,2.65,1.23,4.65,4.3,0.78,3.85,5.23,2.47,4.05,1.2,4.41,3.01,12.83,3.49,3.86,2.02,6.38,6.44,6.19,5.53,4.9,8.76,0.89,2.36,6.13,6.96,,1.18,4.1,,,,,,
October,,,6.7,11.3,3.51,6.12,7.45,6.96,1.75,7.45,3.86,4.15,4.08,4.26,3.46,3,6.47,6.83,4.45,4.18,3,2.83,2,4.98,7.19,6.84,4.65,4.51,7,6.88,-999,2.51,10.06,6.76,8.53,,,,,,
November,,,3.1,6.8,4.8,5.32,6.23,4.6,4.85,2.51,-999,4.79,3.38,5.12,6,1.72,4.05,7.4,3.12,3.78,1.73,2.67,4.5,5.02,3.71,,5.5,5.8,7.64,8.73,-999,6.07,3.55,3.35,3.05,,,,,,
December,,,4.15,1.93,3.15,1.35,4.47,3.84,3.5,7.29,-999,6.9,6.25,3.1,6.38,7.47,4.58,2.58,9.02,8.83,4.8,7.08,3.9,5.32,4.68,4.23,,1.4,3.33,8.37,3.72,,1.55,0.63,7.43,,,,,,
Total,,,,58.38,40.99,46.28,52.77,53.36,48.15,55.65,56.52,44.03,59.06,41.02,55.89,45.92,52.94,44.82,61.08,53.09,58.25,36.92,50.62,58.55,54.44,,,58.7,,,64,,,39.62,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGR is 450yds N of Kinder Source at the stated altitude. The gauge moved 450 yads S from Kinder Top,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dec 1929 gauge read 2 Jan; readings left in this record,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
