"STOCKTON-ON-TERNE EARDISTON",,,,,,,,,,,,
Grid ref,SO689684,Long,-2.457616,Lat,52.312821,,,,,,,
Station no,2391/5,,,,,,,,,,,
,,,,,,,,,,,,
,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,,
January,,,,,,,,,,0.93,,
February,,,,,,,,,,0.48,,
March,,,,,,,,,,2.70,,
April,,,,,,,,,,1.94,,
May,,,,,,,,,,1.11,,
June,,,,,,,,,,2.79,,
July,,,,,,,,,,2.88,,
August,,,,,,,,,,1.66,,
September,,,,,,,,,,2.79,,
October,,,,,,,,,,3.58,,
November,,,,,,,,,,0.80,,
December,,,,,,,,,,3.31,,
Total,,,,,,,,,,24.97,,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,24.97,,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00,,
