"COLDSTREAM, THE HIRSEL",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,,
January,0.52,2.40,1.35,1.50,3.05,2.23,3.44,1.58,1.30,0.61,,
February,1.40,2.05,1.30,1.32,1.11,0.97,0.87,0.40,1.43,1.35,,
March,1.70,2.20,1.45,2.85,1.77,1.27,4.81,1.64,3.41,2.97,,
April,1.33,0.80,2.69,1.60,1.10,1.77,1.37,1.05,1.70,2.52,,
May,1.02,2.70,2.55,1.16,1.46,3.04,2.86,1.54,0.21,1.22,,
June,1.60,1.62,2.90,2.36,0.68,0.43,1.41,0.46,2.07,0.71,,
July,3.50,3.20,2.92,3.82,4.18,0.95,2.55,1.89,3.68,3.96,,
August,0.80,4.26,1.95,2.08,0.53,1.80,0.83,2.13,1.85,4.33,,
September,3.95,4.35,1.41,3.03,2.21,2.40,2.12,3.90,0.83,1.18,,
October,3.90,3.10,3.10,2.56,0.73,2.92,3.70,1.21,1.07,4.51,,
November,4.00,2.67,2.65,1.03,2.47,1.51,3.82,3.52,5.67,0.43,,
December,3.15,1.85,4.90,1.00,1.78,0.89,3.30,1.93,0.75,1.03,,
Total,26.87,31.20,29.17,24.31,21.07,20.18,31.08,21.25,23.97,24.82,,
Calc annual,26.87,31.20,29.17,24.31,21.07,20.18,31.08,21.25,23.97,24.82,,
Difference,0.00,-0.00,0.00,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,,
