Rainfall at,COLDSTREAM THE HIRSEL,
Grid ref,NT829407,Long,-2.273350,Lat,55.659517
Station no,,
,,
,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909
January,2.82,1.82,1.13,3.43,1.98,0.72,1.68,1.73,1.99,1.20,
February,5.47,1.98,1.24,2.48,2.31,0.93,0.81,1.21,0.99,1.70,
March,1.60,1.57,1.01,1.82,1.77,1.95,1.76,1.20,4.36,5.39,
April,1.60,1.09,1.71,1.16,0.91,2.67,1.23,1.46,1.02,3.01,
May,0.94,1.85,3.23,1.00,2.39,0.99,6.33,2.78,2.36,1.40,
June,3.55,1.17,1.97,1.71,2.25,0.36,1.34,3.91,1.57,1.73,
July,1.62,1.88,1.35,4.73,2.12,1.76,1.41,2.08,2.22,2.40,
August,5.75,2.47,1.49,2.93,2.75,3.18,6.11,2.02,0.78,2.63,
September,1.50,0.86,0.88,2.28,0.95,1.73,0.38,0.66,2.42,2.31,
October,4.42,1.38,1.74,6.58,0.86,3.72,6.85,5.94,3.36,3.15,
November,4.29,3.61,0.99,1.68,2.39,3.83,2.91,2.93,1.29,0.83,
December,2.77,4.21,2.49,1.72,2.26,0.70,1.26,2.36,0.46,3.24,
Total,36.33,23.89,19.23,31.52,22.94,22.54,32.07,28.28,22.82,28.99,
Calc annual,36.33,23.89,19.23,31.52,22.94,22.54,32.07,28.28,22.82,28.99,
Difference,0.00,0.00,-0.00,-0.00,0.00,-0.00,0.00,0.00,0.00,0.00,
