Rainfall at,COLDSTREAM THE HIRSEL
,
Station no,,
,,
,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899
January,1.66,1.11,1.15,1.08,1.96,3.22,1.10,1.42,0.48,2.88,
February,1.61,0.10,2.54,2.62,3.33,1.07,0.93,0.95,1.38,1.24,
March,1.64,4.07,1.05,0.59,0.81,2.90,1.93,2.78,1.22,1.66,
April,0.73,1.19,1.03,0.76,0.74,0.95,0.96,1.38,2.33,2.63,
May,1.17,1.54,2.54,1.41,3.00,0.45,1.09,1.14,1.44,4.15,
June,2.63,0.68,2.79,2.22,1.77,1.60,1.73,2.09,1.22,1.66,
July,2.17,2.34,1.77,3.98,3.17,4.88,2.55,2.40,0.95,2.82,
August,3.75,3.76,4.09,1.70,3.83,3.22,2.02,2.58,1.87,1.50,
September,1.41,4.25,1.53,0.91,1.43,0.20,4.35,2.71,0.94,3.08,
October,2.25,1.41,4.01,1.14,3.48,5.78,5.76,1.36,5.42,1.76,
November,4.13,2.40,1.30,3.02,1.24,1.95,1.34,2.01,2.99,2.08,
December,1.66,3.65,1.45,1.51,1.30,1.80,5.04,2.56,1.31,2.86,
Total,24.81,26.50,25.25,20.94,26.06,28.02,28.80,23.38,21.55,28.32,
Calc annual,24.81,26.50,25.25,20.94,26.06,28.02,28.80,23.38,21.55,28.32,
Difference,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
