"ALTRINCHAM, THE POPLARS",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,2738,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,4.11,3.88,3.74,3.11,3.18,2.20,3.22,3.59,7.57,1.88,4.68,
February,3.51,1.25,3.78,4.17,0.86,5.01,3.01,1.65,3.43,1.00,0.21,
March,3.58,2.71,2.27,1.85,1.20,1.39,1.51,2.54,1.74,0.82,2.87,
April,5.82,1.43,2.49,2.98,2.14,1.83,1.10,2.05,1.41,0.76,1.76,
May,4.50,2.11,1.70,3.66,5.50,4.45,3.37,1.78,1.43,2.14,1.28,
June,4.43,0.13,2.41,0.78,1.95,0.13,1.88,4.47,5.79,1.27,1.11,
July,5.12,0.93,4.71,3.98,2.98,2.06,4.44,1.73,1.94,3.01,6.84,
August,2.60,4.86,5.18,5.19,7.13,4.47,3.64,4.75,4.72,4.47,5.05,
September,3.01,1.13,3.19,4.16,3.58,5.12,3.54,6.44,0.99,2.04,3.26,
October,1.56,2.44,0.40,4.49,4.31,4.48,4.07,2.51,4.50,5.10,4.43,
November,0.91,2.27,2.59,4.32,1.41,3.04,4.51,2.98,5.96,7.50,4.48,
December,2.99,5.27,4.70,4.92,4.05,2.24,1.10,1.33,2.24,6.36,3.56,
Total,42.14,28.41,37.16,43.61,38.29,36.42,35.39,35.82,41.72,36.35,39.53,
Calc annual,42.14,28.41,37.16,43.61,38.29,36.42,35.39,35.82,41.72,36.35,39.53,
Difference,0.00,0.00,-0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
