LYNEHAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,SP278204,Long,-1.597533,Lat,51.881475,Elevation,351,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,1040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940
January,,,,,,,,,0.68,3.88,3.66,1.11,0.99,2.96,3.86,1,4.95,0.91,1.26,1.24,2.86,1.25,4.76,4.63,0.67,3.42,1.55,1.56,3.89,3.9,2.95,2.59,3.25,1.81,3.37,1.6,4.26,2.73,4.25,1.14,4.02,1.6,2.21,1.76,,,,,,,
February,,,,,,,,,1.47,3.37,5.12,1.43,1.48,1.28,4.84,0.91,2.23,1.5,1.2,0.43,4.48,1.73,1.94,1.37,3.04,4.46,4.59,1.24,1.3,2.86,0.98,0.46,2.97,5.83,0.67,3.39,2.19,3.58,2.41,0.58,0.51,2.27,0.15,2.59,,,,,,,
March,,,,,,,,4.44,0.67,0.62,0.94,2.21,1.78,3.64,1.5,3.76,1.43,1.3,2.96,4.06,0.68,2,4.96,3.66,4,0.98,4.23,2.45,1.25,5.48,2.45,1.21,2.55,2.09,1.3,0.58,0.55,2.25,1.95,0.03,1.75,0.09,2.09,2.94,,,,,,,
April,,,,,,,,2,1.83,1.81,1.06,2.84,1.77,2.42,0.92,2.47,0.73,2.89,3.67,2.28,2.28,0.92,0.04,3.33,1.2,1.04,1.28,1.99,3.13,2.91,5.66,1.24,3.38,2.69,2.85,1.69,2.61,1.39,0.96,1.3,2.72,2.3,2.79,1.11,,,,,,,
May,,,,,,,,0.82,5.78,1.36,1.84,1.29,2.94,4.56,3.06,0.34,1.98,2.42,2.02,1.89,1.31,1.88,2.27,3.13,1.4,2.66,2.22,2.68,2.21,0.42,1.96,1.57,0.91,1.51,6.75,3.21,2.95,1.03,0.5,2.29,1.53,3.38,6.64,1.73,,,,,,,
June,,,,,,,,2.24,1.52,1.26,2.34,1.8,3.7,4.67,1.04,4.6,2.62,2.23,1.14,5.87,5.58,2.41,4.75,0.78,2.61,1.91,1.79,2.1,1.09,2.13,2.45,0.46,1.03,0.44,2.22,0.12,2.68,3.32,2.4,1.1,1.1,2.93,0.83,2.06,,,,,,,
July,,,,,,,,1.18,0.83,0.75,1.57,2.4,1.05,3.07,2.33,0.3,1.11,3.18,2.33,2.15,2.35,0.7,3.94,1.62,4.33,3.72,1.82,2.47,4.05,2.67,4.42,0.49,4.55,1.87,3.19,3.94,2.8,1.91,2.62,1.23,3.29,2.76,1.65,1.27,,,,,,,
August,,,,,,,,4.94,1.9,1.74,3.34,2.06,2.78,2.98,1.87,5.46,0.84,2.21,3.83,2.37,2.99,2.05,6.35,0.53,1.61,1.68,3.2,5.48,1.55,2.31,2.49,2.34,5.08,1.91,2.36,3.2,1.43,5.01,1.74,1.99,2.59,2.24,1.56,0.5,,,,,,,
September,,,,,,,,2.05,1.07,2.48,0.41,1.46,2.07,2.63,2.4,1.02,0.88,0.74,1.44,3.01,0.46,1.48,1.26,2.54,1.23,2.1,1.5,2.11,5.76,2,1.82,1.73,2.2,2.88,4.81,3.86,1.44,5.7,0.62,0.26,3.25,1.91,2.93,2.2,,,,,,,
October,,,,,,,,1.93,3.75,2.64,2.92,1.79,1.89,6.5,0.78,1.13,5.04,6.42,1.64,4.12,3.32,2.99,3.52,4.2,2.3,3.39,4.09,4.14,1.7,1.82,3.72,1.29,0.83,3.75,3.76,2.44,2.76,1.56,4.52,3.04,1.45,0.67,3.94,2.75,,,,,,,
November,,,,,,,,1.4,3.07,2.78,2.77,0.92,2.94,1.89,1.76,3.79,3.6,2.06,1.11,0.99,4.08,3.18,1.52,2.99,4.44,2.09,3.13,0.89,1.83,1.45,1.15,1.97,2.12,1.78,2.45,1.59,6.39,2.97,3.59,6.35,3.46,3.42,1.84,0.92,,,,,,,
December,,,,,,,,1.21,3.1,2.35,4.41,4.81,2.02,1.6,2.03,1,2.27,4.2,2.33,4.03,5.84,6.51,4.62,1.06,5.56,4.88,3.91,1.62,2.46,4.32,2.63,1.81,4.3,3.02,4.15,2.44,0.38,2.97,2.47,5.83,3.47,1.04,0.94,0.27,,,,,,,
Total,,,,,,,,,25.67,25.04,30.38,24.12,25.41,38.2,26.39,25.78,27.68,30.06,24.93,32.44,36.23,27.1,39.93,29.84,32.39,32.33,33.31,28.73,30.22,32.27,32.68,17.16,33.17,29.58,37.88,28.06,30.44,34.42,28.03,25.14,29.14,24.61,27.57,20.1,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
