SWANSEA KINGS DOCK,,,,,,,,,,,,
,,,,,,,,,,,,
Station no,RR7475,,,,,,,,,,,
,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,,
January,4.55,,,,,,,,,,,
February,4.18,,,,,,,,,,,
March,0.79,,,,,,,,,,,
April,2.52,,,,,,,,,,,
May,2.06,,,,,,,,,,,
June,3.89,,,,,,,,,,,
July,3.67,,,,,,,,,,,
August,5.00,,,,,,,,,,,
September,0.17,,,,,,,,,,,
October,3.21,,,,,,,,,,,
November,4.41,,,,,,,,,,,
December,5.91,,,,,,,,,,,
Total,40.36,,,,,,,,,,,
Calc annual,40.36,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
Difference,0.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
