"CULVERTHORPE",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,2536,,,,,,,,,,,
,,,,,,,,,,,,
,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,,
January,1.59,0.82,1.32,1.69,,,,,,,,
February,2.51,0.59,2.97,0.37,,,,,,,,
March,0.39,1.70,2.95,2.42,,,,,,,,
April,2.72,2.29,0.70,2.03,,,,,,,,
May,4.13,4.79,1.13,0.52,,,,,,,,
June,2.83,0.47,2.37,1.22,,,,,,,,
July,4.39,8.47,1.50,2.84,,,,,,,,
August,3.78,1.63,0.54,1.68,,,,,,,,
September,3.13,2.41,1.90,0.93,,,,,,,,
October,0.48,2.85,2.82,1.46,,,,,,,,
November,3.13,1.75,2.25,1.98,,,,,,,,
December,1.07,0.58,0.28,3.76,,,,,,,,
Total,30.15,28.35,20.73,20.90,,,,,,,,
Calc annual,30.15,28.35,20.73,20.90,0.00,0.00,0.00,0.00,0.00,0.00,,
Difference,0.00,0.00,0.00,0.00,NaN,NaN,NaN,NaN,NaN,NaN,,
