"CULVERTHORPE, PARK FARM",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,2536,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,,,,,,1.90,2.92,1.17,2.80,
February,,,,,,,,1.57,1.30,0.55,0.63,
March,,,,,,,,1.66,1.49,0.19,1.94,
April,,,,,,,,1.91,0.56,1.01,3.97,
May,,,,,,,,1.16,1.52,0.95,2.89,
June,,,,,,,,2.44,2.26,1.21,0.44,
July,,,,,,,,2.58,1.02,1.37,3.26,
August,,,,,,,,2.86,2.15,0.78,2.10,
September,,,,,,,,3.72,0.78,1.00,5.01,
October,,,,,,,1.61,2.33,3.49,2.28,1.78,
November,,,,,,,2.48,2.92,2.61,4.30,3.34,
December,,,,,,,0.70,2.28,1.26,4.16,2.02,
Total,,,,,,,,27.33,21.36,18.97,30.18,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,4.79,27.33,21.36,18.97,30.18,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00,0.00,0.00,0.00,
