OTFORD-BEECHY-LEES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,TQ542596,Long,0.211199,Lat,51.314621,Elevation,480,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,RR1304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930
January,,,,,,,,,1.02,1.48,3.13,2.5,0.62,2.19,3.9,1.77,1.03,2.55,0.63,3.54,3.98,0.7,0.82,2.62,4.58,1.33,4.65,1.33,1.87,1.15,2.64,1.55,3.04,3.8,0.78,4.14,1.78,1.64,3.64,4.3,3.46,2.92,3.91,,,,,,,,
February,,,,,,,,,1.76,2.62,1.26,0.03,1.76,3.99,2,0.59,1.64,2.56,1.59,3.99,6.79,1.86,1.54,1.78,3.58,1.14,2.29,1.55,1.69,0.9,4.12,1.66,2.17,0.92,3.9,4.87,5.64,0.94,1.37,2.71,0.71,0.87,2.88,,,,,,,,
March,,,,,,,,,2.29,2.63,3.01,2.31,2.01,0.77,1.56,1.92,2.74,4.23,2.05,1.11,1.42,3.13,1.87,2.85,1.84,3.34,1.77,1.07,3.3,4.08,1.66,2.72,4.22,2.95,5.89,0.74,5.33,1.88,1.11,4.04,1.24,1.94,2.48,,,,,,,,
April,,,,,,,,,1.97,3.18,2.62,0.66,1.46,0.01,2.02,2.09,1,1.31,1.22,2.48,1.27,1.52,0.38,2.03,1.16,2.41,0.99,3,3.12,1.8,2.17,2.84,0.09,3.49,1.26,1.76,2.76,3.02,4.21,3.79,4.11,1.88,3.95,,,,,,,,
May,,,,,,,,,0.63,2.02,1.56,3.15,1.44,0.41,2.06,0.21,0.18,1.05,3.78,1.19,1.49,0.86,3.15,2.48,2.23,1.09,1.3,2.2,2.31,1.53,3.4,1.67,0.89,1.56,1.88,3.82,2.73,2.28,2.31,0.22,0.77,1.47,1.14,,,,,,,,
June,,,,,,,,,5.51,2.5,2.1,2.34,5.18,0.85,2.31,0.27,5.18,1.59,1.99,1.25,2.86,2.3,3.51,5.94,1.3,6.32,2.89,2.29,2.54,3.34,2.83,2.11,3.2,0.81,1.07,1.22,2.9,2.99,0.9,1.12,1.3,0.17,1.57,,,,,,,,
July,,,,,,,,,5.64,2.64,2.83,3.77,2.54,2.09,5.02,4.52,2.46,0.5,0.9,1.14,0.96,0.87,1.49,5.62,1.86,1.08,1.54,1.19,3.64,3.21,2.72,0.43,1.59,3.2,1.25,4.14,1.1,5.97,4.97,2.32,4.69,0.21,3.22,,,,,,,,
August,,,,,,,,,1.98,2.36,2.36,2.84,3.94,0.87,2.48,2.1,2.89,1.85,1.25,0.82,2.42,1.97,2.6,3.81,1.62,2.78,0.83,2.07,3.7,2.38,1.96,0.94,5.42,1.76,1.99,2.58,3.06,5.9,1.33,2.62,1.79,1.97,2.91,,,,,,,,
September,,,,,,,,,1.66,2.03,0.76,1.04,2.46,1.64,2.22,0.82,5.75,2.61,0.4,4.04,1.29,1.29,0.43,2.91,1.86,2.44,2.42,0.79,1.21,3.97,0.37,1.29,3.36,1.81,1.03,2.94,1.25,2.24,4.49,1.39,4.45,1.21,2.87,,,,,,,,
October,,,,,,,,,1.44,5.33,1.28,7.04,4.3,3.68,4.43,3.21,4.84,0.45,2.82,2.53,1.89,2.91,2.72,6.81,2.41,1.6,5.38,4.21,2,4.5,2.99,4.43,3.52,4.92,2.27,2.58,4.25,4.91,2.51,0.81,0.96,1.11,1.62,,,,,,,,
November,,,,,,,,,4.52,1.29,2.66,2.16,3.1,2.37,4.31,4.18,1.84,1.41,3.3,4.31,3.58,0.96,1.87,3.36,1.62,4.35,6.23,2.3,1.11,1.4,4.35,6.35,2.83,3.89,4.15,3.57,5.19,1.64,2.05,2.23,1.49,2.1,2.29,,,,,,,,
December,,,,,,,,,1.66,1.69,1.13,3.3,3.15,2.77,1.95,3.3,3.63,3.41,2.47,1.72,3.33,5.06,2.28,2.16,3.23,0.69,1.98,3.09,2.65,3.92,4.15,6.3,3.27,1.53,8.71,6.81,3.62,4.08,2.63,4.44,3.15,2.13,4.42,,,,,,,,
Total,,,,,,,,,30.08,29.77,24.7,31.14,31.96,21.64,34.26,24.98,33.18,23.52,22.4,28.12,31.28,23.43,22.66,42.37,27.29,28.57,32.27,25.09,29.14,32.18,33.36,32.29,33.6,30.64,34.18,39.17,39.61,37.49,31.52,29.99,28.12,17.98,33.26,,,,,,,,
