"MUIRHEAD",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,5281,,,,,,,,,,,
,,,,,,,,,,,,
,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,,
January,1.94,0.25,7.48,8.01,8.70,5.03,6.12,3.78,4.44,3.59,,
February,6.71,4.66,6.55,5.24,6.77,7.04,2.27,4.48,1.08,3.79,,
March,3.47,5.52,5.24,0.49,4.26,4.63,4.61,2.56,5.51,2.22,,
April,5.40,0.93,3.43,4.18,1.81,3.32,2.16,3.30,2.78,3.26,,
May,1.55,2.72,3.29,3.34,4.67,2.42,3.72,1.59,4.25,3.78,,
June,2.85,4.11,4.93,2.68,1.64,1.87,1.44,1.21,3.14,0.70,,
July,3.84,4.69,5.37,3.08,5.30,3.12,3.66,3.94,5.46,2.47,,
August,0.80,5.43,3.11,7.73,3.97,4.59,2.82,3.70,4.39,6.22,,
September,3.38,3.10,4.86,4.09,4.98,9.67,6.99,5.66,1.38,1.88,,
October,0.83,3.22,4.86,7.84,6.25,4.21,4.86,2.53,2.41,4.82,,
November,5.84,7.61,6.45,9.91,6.24,3.65,5.21,4.67,7.55,3.67,,
December,5.30,5.47,6.52,8.21,9.29,3.40,4.53,3.56,5.77,5.15,,
Total,41.91,47.71,62.09,64.80,63.88,52.95,48.39,40.98,48.16,41.55,,
Calc annual,41.91,47.71,62.09,64.80,63.88,52.95,48.39,40.98,48.16,41.55,,
Difference,0.00,0.00,0.00,-0.00,0.00,0.00,0.00,-0.00,0.00,0.00,,
