PAISLEY W.W. MUIRHEAD,,,,,,,,,,,,
,,,,,,,,,,,,
Station no,5281,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,7.19,10.58,4.74,7.40,7.59,5.33,8.53,8.50,12.24,2.72,8.25,
February,10.15,2.37,6.08,5.16,1.77,4.74,6.81,4.01,6.14,3.44,0.41,
March,7.75,11.92,2.50,2.98,0.89,1.92,6.12,5.22,5.95,2.01,3.85,
April,2.26,1.81,2.66,4.73,3.25,6.82,3.55,4.73,2.05,1.69,1.98,
May,6.78,3.02,6.04,2.20,5.50,8.50,3.88,3.16,2.14,4.91,2.86,
June,3.63,0.66,2.55,1.60,3.15,0.88,3.95,5.61,5.74,3.96,3.21,
July,4.78,4.62,4.13,6.31,4.06,2.21,3.69,5.56,4.31,5.62,5.88,
August,6.65,6.71,4.02,8.46,3.80,4.63,5.39,7.06,6.02,8.42,5.89,
September,3.64,3.04,3.60,9.76,5.10,3.82,3.63,7.12,5.50,2.17,3.80,
October,1.79,5.83,3.38,7.94,4.02,6.01,9.39,7.37,10.81,8.11,8.95,
November,5.46,4.36,4.80,5.81,4.76,1.60,8.81,6.49,9.16,10.02,6.34,
December,6.45,8.63,5.43,5.76,7.25,4.88,4.06,2.30,7.05,12.72,6.25,
Total,66.53,63.55,49.93,68.11,51.14,51.34,67.81,67.13,77.11,65.79,57.67,
Calc annual,66.53,63.55,49.93,68.11,51.14,51.34,67.81,67.13,77.11,65.79,57.67,
Difference,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
