Rainfall at,PAISLEY W.W ( MUIRHEAD ),
Grid ref,NS391571,Long,-4.567135,Lat,55.780367
Station no,5281,
,,
,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,5.70,5.63,3.60,5.42,3.03,3.64,7.12,6.32,1.80,4.62,
February,3.70,2.82,3.02,5.00,3.80,1.88,2.95,3.55,2.63,5.18,
March,4.45,4.82,1.14,2.84,1.89,3.10,5.60,1.33,3.34,2.43,
April,2.80,2.78,2.23,2.84,4.21,1.77,3.12,1.39,3.35,5.37,
May,1.94,1.53,2.34,3.29,4.62,3.32,3.07,4.86,1.15,2.38,
June,2.36,3.86,1.60,4.63,3.79,2.81,2.95,2.90,3.76,3.27,
July,4.89,3.72,6.58,4.30,1.69,4.51,5.71,5.40,5.56,4.28,
August,6.08,5.47,3.50,6.83,1.23,6.51,5.68,4.83,1.42,4.29,
September,4.11,3.89,7.20,7.42,5.45,5.26,3.89,5.76,1.47,4.05,
October,1.44,5.89,4.87,11.32,3.37,3.78,6.70,4.77,6.78,3.00,
November,7.21,3.17,9.64,8.34,2.56,2.42,2.42,2.64,6.89,7.22,
December,9.12,5.86,6.54,8.17,8.96,6.31,6.42,6.43,9.57,6.70,
Total,53.80,49.44,52.26,70.40,44.60,45.31,55.63,50.18,47.72,52.79,
Calc annual,53.80,49.44,52.26,70.40,44.60,45.31,55.63,50.18,47.72,52.79,
Difference,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,0.00,
