"GRIMWITH RESERVOIR",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,3340,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,5.81,7.01,5.93,3.49,3.45,4.93,5.98,4.45,10.41,2.50,7.73,
February,4.21,0.38,4.65,6.95,1.40,6.68,4.94,2.27,5.65,1.26,1.38,
March,3.98,3.68,3.61,2.30,1.59,1.07,1.71,3.77,4.93,0.66,2.96,
April,6.20,1.45,3.08,3.35,2.21,3.80,1.47,4.05,1.08,2.12,4.05,
May,5.04,2.19,1.32,3.81,6.51,6.29,3.21,1.81,1.65,2.44,2.02,
June,1.45,0.18,2.60,0.89,2.34,0.07,4.70,3.11,5.22,1.85,2.13,
July,7.30,2.89,5.54,3.71,5.31,2.07,3.80,6.44,1.57,2.83,5.26,
August,2.97,5.74,4.69,6.09,4.77,4.41,4.12,7.74,5.83,4.29,5.26,
September,1.81,2.41,4.65,4.87,4.56,3.13,3.45,5.66,0.73,1.61,5.23,
October,3.63,2.31,1.20,5.48,4.56,5.10,4.82,5.25,7.06,5.75,5.26,
November,3.23,3.07,1.96,6.18,3.27,3.18,7.61,5.56,6.65,6.50,6.52,
December,5.14,7.43,4.84,4.53,5.14,5.45,1.73,3.34,3.51,10.47,4.47,
Total,50.77,38.74,44.07,51.65,45.11,46.18,47.54,53.45,54.29,42.28,52.27,
Calc annual,50.77,38.74,44.07,51.65,45.11,46.18,47.54,53.45,54.29,42.28,52.27,
Difference,0.00,0.00,-0.00,0.00,-0.00,-0.00,0.00,0.00,0.00,0.00,0.00,
