STUDLEY COLLEGE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,SP087641,Long,-1.873913,Lat,52.274984,Elevation,256,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,2451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,,,,,0.88,3.02,,1.89,1.77,3.35,3.11,2.28,3.08,,,1.52,,3.3,3.47,1.22,3.25,1.55,1.98,1.64,1.84,3.18,2.68,2.95,3.14,5.06,2.85,3.18,2.91,3.55,1.98,1.33,1.56,1.66,4.66,1.59,0.34,2.61,1.7,0.78,0.86,2.55,3.12,1.12,2.3,3.52,4.58
February,,,,,1.56,2.93,,0.99,1.19,3.3,0.82,0.11,2.54,,,2.43,,2.56,1.8,1.13,0.84,2.55,0.11,2.97,0.38,1.96,2.47,3.32,0.62,0.91,2.21,2.22,0.69,1.27,0.96,1.71,1.38,1.07,0.93,0.94,3.76,2.21,0.48,1.32,1.93,1.48,0.42,2,3.82,0.1,2
March,,,,,2.93,0.69,,2.57,1.26,4.2,2.92,1.31,1.72,,,0.65,,2.43,2.03,0.1,2.8,0.17,1.42,2.24,1.37,0.65,1.81,2.75,0.38,1.25,1.56,2.22,1.85,0.9,0.26,0.77,0.76,5.36,0.92,1.36,0.99,4.36,2.55,1.09,2.2,2.23,0.82,2.1,1.18,1.71,1.08
April,,,,,1.38,0.85,,1.35,2.94,1.8,3.91,1.22,2.86,,,2.27,,1.58,1.69,0.79,4.6,2.95,3.56,0.98,2.43,3.69,1.69,2.88,0.06,1.48,2.54,1.32,1.45,0.84,1.7,0.69,2.36,1.82,1.83,1.86,2.09,2.34,2.32,2.2,0.78,0.93,0.8,0.15,0.63,2.51,0.97
May,,,,,1.79,1.93,,2.99,2.03,0.92,2.36,1.52,1.03,,,2.87,,1.74,0.4,1.74,2.45,3.67,7.36,1.32,0.32,0.98,0.61,1.83,1.95,1.01,2.26,2.03,3.97,2.98,1.25,2.16,2.35,1.75,2.48,2.69,1.44,2.88,2.23,1.58,1.64,3.82,0.64,1.07,2.6,0.74,1.35
June,,,,,2.3,1.36,,2.36,0.93,0.52,2.12,0.38,1.21,,,0.22,,3.73,2.68,1.31,1.17,3.7,1.53,1.77,0.89,4.09,4.89,0.88,1.66,1.85,0.49,1.37,0.11,2.01,1.99,3.38,2.75,1.14,4.17,0.33,1.86,1.03,1.48,1.94,3.05,2.93,2.21,1.35,3.73,0.88,2.09
July,,,,,3.65,6.52,,2.23,3.16,1.59,4.29,0.53,4.92,,,3.85,,3.43,1.39,1.52,3.63,3.05,1.53,1.37,1.39,0.63,5.05,3.53,3.11,5.32,3.05,4.28,1.21,1.46,3.02,1.65,2.26,2.04,1.37,4.27,2.9,0.75,0.13,3.96,3.08,0.88,2.48,3.3,3.59,1.42,4.31
August,,,,,1.53,2.77,,4.83,1.52,1.73,1.39,3.65,4.56,,,2.62,,3.56,1.6,1.89,3.12,4.48,1.74,0.6,2.19,1.62,0.51,1.07,4.01,2.22,0.52,3.99,2.88,1.54,2.29,2.1,5.16,0.5,4,1.54,4.24,4.09,4.09,2.97,3.72,0.22,4.84,5.52,2.35,1.07,3.83
September,,,,,1.08,0.77,,1.73,4.24,1.59,2.58,1.02,2.34,,,3.11,,3.89,0.55,0.32,3.89,3.03,3,1.26,2.23,3.6,2.87,1.51,1.79,0.71,1.21,0.67,0.95,1.59,3.39,1.52,3.8,1.25,3.85,1.37,4.23,1.96,0.97,2.11,1.45,2.09,2.59,3.44,3.81,0.09,4.44
October,,,,,1.59,2.94,,2.14,1.36,2.45,3.08,2.1,0.25,,,3.78,,1.73,4.03,4.41,2.25,0.68,3.38,3.28,1.17,3.64,1.13,2.43,2.59,3.09,3.65,2.85,2.16,2.33,2.71,3.27,0.46,0.45,2.59,5.35,0.74,0.86,4.37,1.59,2.93,1.5,1.19,1.04,2.88,2.38,4.81
November,,,,,4.73,3.99,,2.5,1.46,3.96,0.83,2.12,1.18,,,1.44,,3.17,2.58,6.69,2.9,2.85,0.89,0.8,1.71,4.81,1.91,1.36,2.65,4.17,6.31,2.52,1.4,1.58,4.34,0.38,5.08,1.53,1.38,2.34,3.93,5.4,2.86,0.93,4.54,1.94,0.56,2.02,2.2,2.85,3.29
December,,,,,5.7,4.07,,1.63,2.75,3.81,2.28,2.06,1.83,,,2.46,,2.54,2.07,5.59,2.86,0.95,0.82,0.4,5.13,3.09,2.05,2.01,3.22,1.85,1.62,1.33,2.64,1.24,1.78,2.87,2.17,2.13,3.17,1.43,1.29,2.08,2.74,0.95,1.63,2.12,2.23,2.02,2.33,4.38,2.82
Total,,,,,29.12,31.84,,27.21,24.61,29.22,29.69,18.3,27.52,,,27.22,,33.66,24.29,26.71,33.76,29.63,27.32,18.63,21.05,31.94,27.67,26.52,25.18,28.92,28.27,27.98,22.22,21.29,25.67,21.83,30.09,20.7,31.35,25.07,27.81,30.57,25.92,21.42,27.81,22.69,21.9,25.13,31.42,21.65,35.57
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1919 total - arithmetic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
