"BLAENAU FESTINIOG (LLECHWEDD QUARRY)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,4337,,,,,,,,,,,
,,,,,,,,,,,,
,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,,
January,14.37,14.52,9.68,12.27,6.71,8.90,10.85,17.41,12.67,5.37,,
February,12.90,0.28,10.43,1.28,18.31,5.46,13.70,6.43,13.26,7.05,,
March,1.79,6.63,5.56,7.76,3.87,5.68,4.00,7.73,5.61,9.04,,
April,7.83,10.25,3.50,6.33,7.38,2.91,9.13,1.18,6.33,5.77,,
May,5.48,10.45,3.64,10.70,2.60,3.30,2.16,6.36,1.55,2.43,,
June,13.42,2.79,6.94,7.18,10.58,10.66,7.27,13.54,7.38,1.20,,
July,14.46,12.80,8.56,3.39,3.14,12.37,5.74,11.69,16.66,7.93,,
August,8.42,2.56,4.41,12.78,6.93,9.72,4.58,7.43,5.60,4.32,,
September,6.53,12.99,1.90,9.91,16.74,10.82,6.37,4.40,2.90,9.14,,
October,11.09,18.30,10.82,18.92,19.89,10.30,4.30,19.82,4.82,10.35,,
November,16.25,11.70,3.24,4.08,11.02,12.00,6.06,11.97,20.15,14.43,,
December,8.16,9.50,3.14,16.98,6.90,13.35,8.19,10.29,11.09,11.71,,
Total,120.70,112.77,71.82,111.58,114.07,105.47,82.35,118.25,108.02,88.74,,
Calc annual,120.70,112.77,71.82,111.58,114.07,105.47,82.35,118.25,108.02,88.74,,
Difference,0.00,0.00,0.00,-0.00,-0.00,0.00,0.00,0.00,-0.00,-0.00,,
