LOCHGILPHEAD (POLTALLOCH),,,,,,,,,,,,
,,,,,,,,,,,,
Station no,5414,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,7.68,11.05,7.59,8.02,5.61,5.02,7.70,8.51,11.33,2.61,6.96,
February,8.11,2.21,6.98,5.91,2.00,4.59,6.91,4.00,4.51,2.13,0.38,
March,5.77,8.75,1.92,3.10,0.72,3.02,4.92,4.29,5.84,1.26,3.07,
April,3.08,1.93,3.77,3.63,3.67,5.25,2.30,4.94,3.32,2.17,2.46,
May,5.10,3.85,6.82,3.11,3.96,6.79,2.59,3.65,1.29,5.20,2.22,
June,2.40,1.59,4.71,4.06,5.26,1.96,3.07,3.98,4.33,5.19,3.46,
July,3.79,4.76,5.06,6.32,6.92,4.29,4.10,3.19,3.99,4.15,3.27,
August,5.54,5.92,5.32,7.01,6.54,4.03,6.09,7.13,4.42,6.37,8.32,
September,5.31,3.47,4.17,9.70,5.97,5.62,4.85,5.52,4.12,3.45,3.83,
October,5.03,5.79,2.87,10.12,4.79,5.71,9.54,6.57,7.96,8.53,9.29,
November,7.51,4.47,5.29,7.23,5.60,1.96,5.10,5.18,9.37,7.99,7.96,
December,5.26,10.99,5.14,7.12,7.80,3.97,4.85,1.29,6.40,12.28,7.26,
Total,64.58,64.78,59.64,75.33,58.84,52.21,62.02,58.25,66.88,61.33,58.48,
Calc annual,64.58,64.78,59.64,75.33,58.84,52.21,62.02,58.25,66.88,61.33,58.48,
Difference,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,-0.00,0.00,-0.00,0.00,
