Rainfall at,CALLTON MOR POLTALLOCH
,
Station no,5414,
,,
,1860,1861,1862,1863,1864,1865,1866,1867,1868,1869
January,4.50,3.02,6.23,7.46,3.71,3.78,9.20,4.14,8.01,7.06,
February,2.75,2.79,2.39,3.35,2.40,3.46,5.39,5.12,7.87,6.73,
March,4.73,7.29,1.37,2.54,3.86,2.88,3.93,1.21,7.50,1.91,
April,2.47,0.56,3.57,4.02,2.31,1.72,1.65,7.06,3.28,2.89,
May,4.10,3.08,5.13,4.14,2.85,2.78,1.86,2.51,4.16,0.69,
June,4.15,2.71,4.86,3.46,2.77,1.57,3.00,2.25,2.40,2.56,
July,1.47,3.63,5.00,0.37,2.27,3.62,4.00,4.04,1.58,3.45,
August,6.41,10.25,3.25,5.31,2.93,6.96,5.50,4.18,7.16,1.90,
September,3.18,7.08,2.71,8.29,8.75,2.67,8.05,5.69,1.86,8.74,
October,7.15,5.37,9.82,6.57,2.91,4.27,4.68,8.45,7.29,3.93,
November,3.09,6.37,3.15,3.47,6.12,5.86,6.61,3.09,4.80,8.48,
December,1.85,3.68,8.99,9.67,3.53,5.50,10.03,4.92,7.85,7.59,
Total,45.85,55.83,56.47,58.65,44.41,45.07,63.90,52.66,63.76,55.93,
Calc annual,45.85,55.83,56.47,58.65,44.41,45.07,63.90,52.66,63.76,55.93,
Difference,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,0.00,-0.00,
