"CLUNES (LOCH LOCHY W.W.)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,5724/5,,,,,,,,,,,
,,,,,,,,,,,,
,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,,
January,,13.78,13.54,14.90,9.84,3.32,11.85,15.91,5.18,0.57,,
February,,0.50,6.14,2.67,14.63,2.50,7.02,11.17,11.66,2.27,,
March,,3.65,5.04,4.54,4.57,2.42,1.75,17.41,6.08,6.65,,
April,,6.10,5.37,6.27,3.07,2.82,1.74,2.02,4.12,4.10,,
May,,3.05,1.92,4.83,1.25,1.93,2.91,3.56,1.42,1.55,,
June,,1.14,3.54,2.56,4.20,1.52,4.08,8.60,2.30,2.30,,
July,,6.59,4.88,4.65,3.89,5.73,4.98,5.22,8.28,6.15,,
August,,4.63,7.50,7.00,5.53,4.43,4.31,4.50,2.67,4.37,,
September,,8.39,1.06,10.44,10.64,5.39,7.21,4.83,2.67,6.43,,
October,,9.86,12.34,12.95,13.57,10.09,2.48,13.57,1.52,7.75,,
November,,14.18,2.86,2.55,7.32,5.81,1.10,15.39,10.92,11.72,,
December,,10.79,1.52,7.41,3.43,14.62,2.28,8.46,3.68,9.87,,
Total,,82.66,65.71,80.77,81.94,60.58,51.71,110.64,60.50,63.73,,
Calc annual,0.00,82.66,65.71,80.77,81.94,60.58,51.71,110.64,60.50,63.73,,
Difference,NaN,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,-0.00,0.00,,
