STAFFORD-WEST-BANK-DOXEY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,SJ909234,Long,-2.136437,Lat,52.808071,Elevation,250,ft.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,RR2994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930
January,,,,,,,,,1.39,4.01,3.15,1.85,1.1,1.7,2.1,1.07,4.17,1.52,1.3,1.44,1.8,0.61,4.19,3.85,1.63,,1.85,2.34,1.76,2.76,3.33,2.43,3.5,1.95,2.37,1.84,2.29,2.06,,,
February,,,,,,,,,1.66,2.03,2.97,1.43,1.18,1.2,3,0.68,2.24,1.54,1.5,0.41,2.26,1.5,1.07,0.88,1.9,0.89,3.57,1.08,1.99,1.91,1.85,0.3,2.1,3.73,0.65,3.17,2.42,1.34,,,
March,,,,,,,,,1.4,1.1,0.71,1.65,1.61,3.59,1.35,2.72,1.77,1.38,2.91,2.65,0.52,1.56,3.58,4.17,2.5,1.15,2.66,1.8,1.63,5.51,2.25,1.37,-999,1.7,1,1.12,0.84,2.41,,,
April,,,,,,,,,1.8,2.6,0.93,1.81,1.57,1.49,1.75,1.86,1.72,1.88,2.58,1.86,2.17,0.81,0.2,3.27,0.96,1,1.43,1.37,1.1,1.71,4.37,1.17,-999,2.15,2.48,1.15,1.65,2.25,,,
May,,,,,,,,,4.4,2.87,1.85,0.73,2.48,2.18,2.1,0.57,2.52,4.19,3.5,1.49,2.32,0.61,2.2,1.67,1.25,1.73,2.08,2.35,2.75,1.07,3.63,1.47,0.9,2.61,3.78,3.41,4.08,1.09,,,
June,,,,,,,,,1.07,2.5,3.36,2.52,2.42,0.9,0.52,2.12,1.35,2.66,2.1,2.93,1.31,2.36,5.2,1.19,1.7,0.76,2.07,1.65,1.04,0.45,2.82,0.5,-999,0.44,2.4,0.13,1.87,,,,
July,,,,,,,,,1.13,1.31,2.56,2.39,1.45,1.73,1.86,1.65,0.8,2.73,2.17,3.35,2.93,0.37,2.95,1.17,4.1,-999,2.39,2.05,3,3.62,-999,-999,-999,5.25,3.58,3.37,1.78,,,,
August,,,,,,,,,4.25,1.67,4.28,3.05,3.65,4.64,4.14,4.1,2.62,2.69,3.29,2.41,4.09,1.39,5.33,2.58,1.8,-999,2.09,4.77,1.42,2.45,-999,-999,3.78,2.47,3.74,2.36,2.22,,,,
September,,,,,,,,,0.61,3.15,1.14,0.89,1.63,3.87,1.58,1.09,1.59,0.99,2.2,2.84,0.35,1.43,1.35,1.89,1.46,0.8,2,1.55,-999,2.1,-999,0.81,,2.33,3.4,3.87,1.96,,,,
October,,,,,,,,,2.29,4.55,3.34,2.05,2.1,5.01,0.93,1.4,4.68,3.75,2.1,4.08,2.36,1.85,2.62,3.13,1.63,1.88,3.16,4.72,-999,3,2.67,2.41,,3.4,3.52,-999,2.25,,,,
November,,,,,,,,,1.92,1.5,2.49,1.54,1.81,2.43,1.59,2.82,2.72,2.26,1.73,1.19,5,2.51,2.86,2.57,3.33,2.7,-999,1.98,1.7,1.57,0.83,1.71,,1.8,1.56,-999,4.12,,,,
December,,,,,,,,,2.4,2.55,3.75,4.1,1.92,1.83,1.9,0.6,2.65,2.42,2,4.21,4.74,4.29,2.53,1.35,6.45,3.7,-999,1.48,3.65,4,2.34,2.17,,4.13,2.26,2.1,0.63,,,,
Total,,,,,,,,,24.32,29.84,30.53,24.01,22.92,30.57,22.82,20.68,28.83,28.01,27.38,28.86,29.85,19.29,34.08,27.72,28.71,,28.68,27.14,27.64,30.15,32.07,18.22,,31.96,30.74,27.9,26.11,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGR is West Bank on Doxey. Altitudes match.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Combined readings for Jul/Aug 1915 is 8.0, Mar/Apr 1922 is 4.42 and Jun/Jul 1922 is 3.16",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
