DISS-ROYDON-HALL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,TM0933080547,Long,1.0743816,Lat,52.382928,Elevation,150,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,1398/5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
January,,,,,2.17,2.88,3.94,2.3,5.15,1.83,,,,,,,,,,1.3,2.24,2.98,0.86,1.87,1.87,3.58,1.83,2.75,2.98,3.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
February,,,,,2.36,2.81,2.72,0.85,0.97,1.29,,,,,,,,,,2.91,3.14,1.17,1.07,1.77,2.41,2.05,2.27,3.32,0.28,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
March,,,,,0.79,0.56,3.02,0.52,1.91,2.94,,,,,,,,,,0.57,3.7,2.8,0.5,2.43,1.86,0.93,2.03,1.19,1.32,1.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
April,,,,,2.23,1.31,2.33,0.56,2.08,1.08,,,,,,,,,,1.83,4.06,1.23,2.68,0.26,0.45,1.29,0.48,1.36,1.67,1.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
May,,,,,1.09,0.55,2.67,2.54,0.86,1.85,,,,,,,,,,2.33,2.21,1.5,1.51,1.73,2.26,0.57,1.41,2.18,0.3,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
June,,,,,3,3.69,1.11,1.2,1.7,0.53,,,,,,,,,,1.79,0.8,1.59,2.41,1.59,2.83,2.03,2.38,4,0.77,2.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
July,,,,,0.87,3.73,1.15,0.94,1.76,3.23,,,,,,,,,,3.25,2.18,1.32,3.26,2.18,0.17,2.59,2.76,2.52,1.73,3.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
August,,,,,1.43,1.15,2.48,1.18,3.94,0.39,,,,,,,,,,2.87,3.73,3.01,2.54,4.57,1.53,4.68,2.56,4.66,1.65,2.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
September,,,,,3.5,2.06,1.64,2.99,0.9,0.7,,,,,,,,,,3.09,2.5,2.68,1.37,1.71,1.96,1.73,4.03,2.2,0.02,4.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
October,,,,,2.14,1.73,1.33,2.66,4.73,2.29,,,,,,,,,,0.72,0.71,2.95,2.32,2.12,4.22,2.21,1.61,1.98,2.03,4.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
