HUNTLEY CRUCHIE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,NJ582425,Long,-2.698553,Lat,57.470828,Elevation,375,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,5662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940
January,,,,,,,,,1.49,1.58,2.58,1.69,3.11,2.43,1.34,2.86,0.8,3.33,4.26,4.35,0.97,1.68,4.23,2.64,1.69,1.29,2.39,1.94,2.56,1.99,1.41,2.62,1.73,0.97,1.52,2.27,4.43,6.21,1.77,3.75,1.39
February,,,,,,,,,1.81,1.38,1.78,1.81,2,0.65,1.8,3.3,1.64,1.22,1.09,1.6,1.17,0.57,2.7,6.46,2.14,5.13,1.89,1.58,0.71,1.65,1.42,2.12,0.67,5.02,1.23,2.09,2.71,3.05,1.32,1.79,0.97
March,,,,,,,,,3.24,4.63,1.22,1.92,2.72,2.41,2.77,2.82,2.38,1.88,1.56,3.02,2.48,1.79,2.51,0.66,1.47,2.75,1,2.44,2.19,0.36,1.74,1.06,2.39,1.51,1.69,2.23,1.09,4.02,0.81,2.35,2.59
April,,,,,,,,,3.73,2.91,3.2,1.35,1.42,1.22,0.33,1.25,3.66,2.03,0.94,3.29,3.01,1.36,4.4,2.5,1.14,2.1,2.35,2.62,1.49,2.34,2.12,1.29,3.2,2.47,4.51,3.43,0.89,0.6,0.67,1.88,1.72
May,,,,,,,,,1.45,2.87,1.85,2.58,3.05,3.43,3.54,1.58,5.04,1.5,1.55,0.52,2.64,1.74,1.54,7.09,4.97,2.83,3.54,3.38,1.96,1.61,1.02,2.43,2.34,0.81,2.56,1.89,1.26,1.58,2.5,1.29,1.47
June,,,,,,,,,1.36,1.6,1.24,2.96,2.34,2.08,1.59,1.46,5.17,2.1,2.15,3.57,0.66,1.67,2.58,1.74,1.57,1.05,4.52,4.22,3.32,3.04,2.69,3.15,0.66,1.95,1.18,2.06,1.79,1.68,3.83,1.89,1.45
July,,,,,,,,,3.54,3.88,3.19,2.31,1.64,1.6,4.37,6.38,3.18,2.98,5.3,1.15,3.19,2.17,4.46,2.8,4.99,4.03,2.06,1.71,2.1,3.34,2.87,3.61,3.41,4.86,4.55,1.95,4.06,3.76,3.93,4.91,7.7
August,,,,,,,,,1.83,2.61,3.73,1.1,6.48,0.96,1.86,2.3,2.83,4.8,5.02,2.19,3.91,2.74,2.34,5.47,4.25,1.55,2.15,2.55,3.29,3.45,6.29,3.14,1.46,1.55,4.91,2.78,2.89,1.84,0.96,1.96,1.87
September,,,,,,,,,4.94,2.64,1.14,1.41,1.99,3.25,1.97,5.09,1.65,1.65,5.72,3.77,3.48,1.88,2.92,2.56,4.74,4.42,3.99,7.48,3.59,1.52,4.69,1.77,5.07,1.11,1.79,4.34,2.06,0.89,2.92,2.87,2.13
October,,,,,,,,,0.86,3.63,2.85,2.72,3.97,1.05,2.49,3.7,4.81,5.72,3.01,5.38,2.95,1.79,2.28,3.84,3.38,3.18,5.17,4.13,2.71,3.89,4.09,2.09,6.66,6.21,3.38,3.06,2.07,2.62,3.33,4.46,2.46
November,,,,,,,,,1.76,3.53,7.55,5.65,2.68,0.92,3.82,4.7,3.78,5.71,1.42,4.77,1.29,2.58,2.52,4.54,2.04,2.77,3.1,4.66,4.11,2.1,4.02,3.01,1.84,3.87,3.04,3.84,2.27,2.68,2.25,3.41,7.83
December,,,,,,,,2.09,3.1,2.94,3.42,4.38,1.15,3.18,3.91,6.21,3.52,2.32,2.5,3.11,1.93,1.86,1.58,3.52,1.5,3.66,1.85,2.36,2.89,5.51,2.32,1.66,1.58,1.33,3.61,3.43,1.8,4.54,3.04,1.83,2.89
Total,,,,,,,,,29.11,34.2,33.75,29.88,32.55,23.18,29.79,41.65,38.46,35.24,34.52,36.72,27.68,21.83,34.06,43.82,33.88,34.76,34.01,39.07,30.92,30.8,34.68,27.95,31.01,31.66,33.97,33.37,27.32,33.47,27.33,32.39,34.47
