EASTWOOD-PARK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,ST676924,Long,-2.469485,Lat,51.629473,Elevation,170,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,RR4028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930
January,,,,,3.34,3.5,0.61,1.84,0.48,4.8,4.19,1.65,1.78,3.7,3.9,0.67,4.18,1.39,1.41,1.42,2.51,0.84,3.82,5.24,1.18,3.72,2.37,0.67,2.57,3.68,4.46,2.84,3.73,1.66,3.47,,,,,,
February,,,,,3.38,0.13,0.42,3.09,1.19,3.5,5.53,1.23,1.02,1.59,4.65,0.4,2.05,1.67,1.57,0.79,3.99,2.09,2.49,1.27,3.44,4.41,4.35,1.03,1.49,2.66,1.05,0.38,3.31,5.88,0.25,,,,,,
March,,,,,2.76,3.07,2.85,3.63,0.5,0.89,1.21,2.35,1.74,4.33,1.29,4.25,1.94,0.92,2.86,3.22,0.59,2.04,5.71,4.66,4.39,1.29,2.29,2,1.54,4.88,2.89,1.85,2.93,1.76,1.27,,,,,,
April,,,,,2.3,2.3,0.7,2.71,2.25,2.8,1.63,3.3,1.64,2.67,1.94,3.03,1.13,2.62,2.59,2.63,2.17,1.28,0.16,3.64,1.68,1.11,1.23,1.53,1.7,1.66,4.8,0.81,2.61,2.41,2.91,,,,,,
May,,,,,2.47,0.4,0.21,1.5,3.32,2.18,2.42,1.36,1.81,3.62,2.36,0.15,2.07,2.65,1.46,1.47,1.86,1.48,2.63,2.27,1.64,3.37,2.74,2.62,1.3,0.23,2.3,1.56,0.73,1.75,5.47,,,,,,
June,,,,,2.23,1.37,1.82,3.23,1.47,1.52,1.82,2.72,2.59,3.59,1.04,3.61,2.26,3.64,0.6,2.6,3.65,3.1,5.31,0.93,2.21,1.01,1.65,2.26,0.94,1.04,3.18,0.13,0.7,0.48,2.05,,,,,,
July,,,,,3.03,3.83,1.18,1.93,0.63,0.69,1.14,3,0.89,3.93,4.17,1.06,0.8,2.13,2.42,2.14,1.99,0.02,5.48,0.69,4.75,3.99,1.82,2.16,5.21,2.98,4.94,0.61,4.47,2.71,4.64,,,,,,
August,,,,,2.59,4.6,1.87,6.21,4.27,1.56,3.02,2.3,4.33,4.54,2.81,4.84,1.76,2.17,5.06,2.67,5.46,1.92,7.77,1.55,2.27,2.97,4.62,7.92,2.45,2.68,1.33,2.64,3.74,2.46,4.52,,,,,,
September,,,,,3.83,1.12,7.59,3.32,1.34,1.51,0.64,2.5,1.93,3.26,2,1.08,0.63,0.69,3.04,3.5,0.33,1.86,0.57,3.94,1.56,1.12,0.87,3,7.91,1.98,1.92,2.37,1.44,2.24,4.25,,,,,,
October,,,,,4.88,2.79,4.61,1.31,6.12,2.72,4.12,1.27,2.2,7.78,0.66,1.75,5.34,5.54,2.25,5.28,4.85,2.35,4.26,2.13,1.87,3.61,6.16,3.73,1.46,2.53,2.2,1.85,1.15,5.27,5.36,,,,,,
November,,,,,5.65,5.36,0.86,1.65,2.67,3.26,2.57,0.79,2.95,1.75,1.78,3.21,2.92,2.93,1.11,1.47,3.81,4.26,1.73,3.47,3.45,1.59,2.66,0.57,0.92,1.67,1.95,1.93,1.73,2.09,2.39,,,,,,
December,,,,,2.9,2.11,3.33,4.9,3.9,2.46,6.56,5.19,3,2.4,1.92,0.88,1.56,6.56,2.04,4.6,4.69,6.28,6.13,1.52,6.81,5.44,3.23,0.51,2.47,4.48,2.96,1.74,4.86,2.77,4.54,,,,,,
Total,,,,,39.36,30.58,26.05,35.32,28.14,27.89,34.85,27.66,25.88,43.16,28.52,24.93,26.64,32.91,26.41,31.79,35.9,27.52,46.06,31.31,35.25,33.63,33.99,28,29.96,30.47,33.98,18.71,31.4,31.48,41.12,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Elev from map,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1899 Total corrected for arithmetic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
