HOLNE-ASHBURTON-(VICARAGE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,SX701698,Long,-3.8323,Lat,50.5136,Elevation,650,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,1699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1850,1851,1852,1853,1854,1855,1856,1857,1858,1859,1860,1861,1862,1863,1864,1865,1866,1867,1868,1869,1870,1871,1872,1873,1874,1875,1876,1877,1878,1879,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,1890
January,,21.88,19.98,12.42,14.46,0.42,11.25,,,,,,,,,,,,,,6.08,6.39,15.9,15.69,9.81,14.19,2.47,17.53,3.34,11.3,1.26,3.5,4.93,9.78,9.72,5.81,8.61,6.69,2.58,2.49,11.99
February,,3.89,3.97,5,1.75,4.54,7.3,4.07,,,,,,,,,,,,,8.52,6.31,10.02,5.99,7.41,2.7,9.86,4.16,5.69,11.88,10.3,10.15,4.94,12.38,10.29,10.11,2.85,1.81,0.87,3.9,2.37
March,,12.54,2.7,2.56,1.73,5.09,3.95,,,,,,,,,,,,,,5.28,4.29,8.6,5.68,1.71,2.7,8.05,4.09,3.02,1.42,5.51,9.5,2.35,2.94,7.76,2.82,8.08,3.25,9.49,7.37,3.31
April,,3.63,1.85,4.61,0.78,1.35,9.35,,,,,,,,,,,,,,0.45,10.13,3.54,0.72,4.99,2.87,7.49,9,5.73,4.59,4.2,1.47,9.96,1.73,3.28,6.94,3.37,2.01,3.47,2.61,4.19
May,3.51,2.32,4.74,2.15,5.68,4.16,6.09,,,,,,,,,,,,,,3.73,0.38,2.79,2.2,1.38,4.77,0.53,7.44,8.35,3.51,1.13,2.09,2.48,2.56,2.64,4.08,4.71,2.64,4.65,3.1,2.71
June,2.86,5.8,10.52,5.81,5.18,6.44,2.49,,,,,,,,,,,,,,0.24,3.53,6.8,2.8,9.1,5.64,2.04,3.02,5.09,13.97,1.97,5.25,5.46,4.47,1.07,2.06,1.07,0.21,4.11,0.41,4.06
July,4.58,7.4,0.65,5.18,2.27,4.9,1.67,,,,,,,,,,,,,,1.1,7.32,4.44,4.14,1.79,6.24,1.53,6.09,1.12,7.13,5.93,3.4,7.46,3.99,4.93,0.69,4.59,2.55,9.44,5.3,4.26
August,3.8,4.17,6.43,6.17,2.32,2.56,3.75,,,,,,,,,,,,,,2.74,2.76,1.97,8.04,6.19,4.21,4.99,8.79,7.82,8.64,0.89,8.67,4.87,1.82,2.01,2.73,3.01,2.7,3.64,4.83,5.51
September,5.19,2.24,3.24,3.78,1.81,1.27,5.39,,,,,,,,,,,,,,3.47,10.17,5.23,3.47,8.85,7.31,10.67,4.12,3.24,6.3,6.74,3.08,5.33,10.06,3.11,7.79,3.17,4.75,1.18,2.5,2.01
October,4.04,5.88,11.58,11.59,5.33,8.79,4.89,,,,,,,,,,,,,,10.64,9.13,10.72,4.11,10.83,12.04,7.09,7.85,8.34,2.44,10.1,7.63,9.11,7.2,1.84,9.7,10.19,4.64,2.7,7.35,2.67
November,9.65,2.44,21.17,6.87,4.85,1.96,1.3,,,,,,,,,,,,,,5.11,1.62,13.36,6.26,0.53,10.55,9.49,14.48,5.71,0.24,8.51,11.75,9.54,8.35,3.15,8.13,5.71,6.54,14.74,3.36,7.03
December,9.36,5.73,15.7,6.69,4.51,6.82,9.17,,,,,,,,,,,,,,4.97,8.02,13.63,1.49,10.33,3.37,21.94,4.61,6.66,3.39,7.87,7.01,10.54,2.41,10.14,3.73,10.71,6.99,8.98,4.88,4.8
Total,,77.92,102.53,72.83,50.67,48.3,66.6,,,,,,,,,,,,,,52.33,70.05,97,60.59,72.92,76.59,86.15,91.18,64.11,74.81,64.41,73.5,76.97,67.69,59.94,64.59,66.07,44.78,65.85,48.1,54.91
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TY_1850s_1 not used as subset of TY_1850s_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Records here restart in 1870, but Symons British Rainfall 1869 suggests the gauge had already restarted",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1852 Jan Nearly 4in in 1 day,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
These values were changed by whoever copied this sheet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1851 Total given as 74.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1854 Total given as 50.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
