"LINDALE, ELLER HOW",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,SD412813,Long,-2.903365,Lat,54.224027,Elevation,300,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,3039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,,,,,,,,,,,5.66,9.28,4.82,5.25,5.64,,,5.39,13.73,2.72,7.61,5.59,6.16,4.16,6.81,2.32,5.49,3.46,6.19,4.12,3.28,1.34,6.47,7.93,5.34,4.18,6.36,4.59,9.63,3.18,2.84,6.87,4.4,3.2,4.5,3.44,,,,,
February,,,,,,,,,,,5.86,0.48,6.83,5.44,0.87,,,4.32,5.9,1.57,0.54,5,0,4.27,0.34,7.02,2.48,7.2,2.25,4.51,1.69,4.36,2.48,2.48,2.15,3.62,4.35,0.99,3.74,2.73,5.07,4.34,1.31,1.77,3.46,1.86,,,,,
March,,,,,,,,,,,5.8,5.38,3.3,2.16,2.82,,,3.78,4.34,1.25,3.4,0.68,4.05,4.12,3.58,1.48,2.94,1.77,2.85,2.37,5.34,3.63,4.13,1.5,0.6,3.08,2.36,8.57,2.58,2.76,3.21,4.49,3.86,0.67,2.99,1.27,,,,,
April,,,,,,,,,,,6.86,1.62,1.98,3.83,2.31,,,2.83,2.55,2.35,2.32,2.49,3.92,2.86,4.35,4.02,0.97,3.68,0.78,2.28,3.21,1.61,2.22,2.72,3.66,2.28,1.51,4.7,2.66,4.33,3.63,2.12,3.17,2.87,2.04,3.08,,,,,
May,,,,,,,,,,,5.83,3.53,4.04,2.87,7.49,,,2.74,1.14,2.79,2.84,3.35,6.77,2.64,4.84,0.47,1.52,2.3,5.61,1.3,1.09,3.83,3.36,5.31,2.87,3.84,1.37,3.7,2,2.95,1.63,2.15,2.99,3.03,3.46,3.26,,,,,
June,,,,,,,,,,,2.54,0.38,2.45,1.07,2.83,,,4.15,9.4,2.57,2.45,7.03,1.12,2.96,3.52,5.6,3.47,3.48,4.91,2.82,1.19,0.68,1.52,3.84,3.6,4.15,5.15,3.82,8.1,0.7,2.54,0.79,4.69,3.16,5.55,4.24,,,,,
July,,,,,,,,,,,7.88,2.23,6.42,5.25,4.78,,5.29,5.56,6.44,5.21,4.36,8.2,6.87,4.14,2.35,1.92,5.85,3.8,7.36,8.47,6.23,2.83,5.05,5.22,3.12,4.06,5.36,4.98,2.46,5.03,3.51,3.24,1.99,5.62,6.11,2.33,,,,,
August,,,,,,,,,,,3.23,8.99,5.6,8.73,5.84,,4.82,7.83,7.69,7,6.77,4.45,4.47,3.66,5.8,4.3,4.4,2.38,3.29,4.46,1.78,5.42,5.75,9.28,3.15,1.61,5.54,0.35,5.71,3.3,8.03,4.55,7.13,5.44,6.5,2.29,,,,,
September,,,,,,,,,,,4,2.54,5.26,6.15,7.29,,6.03,8.59,4.41,2.2,2.62,1.82,6.81,0.89,5.33,10.56,7.45,5.2,2.58,2.3,4.34,1.78,5.66,5.87,6.87,5.26,9.52,4.49,6.5,1.99,10.85,5.49,4.08,7.16,9.23,3.38,,,,,
October,,,,,,,,,,2.24,1.97,2.84,1.76,8.72,4.13,,5.42,4.98,7.38,7.54,9.74,5.07,8.1,4.95,7.53,8.72,4.93,3.13,12.88,1.75,5.72,7.56,6.29,6.54,6.11,5.79,0.88,0.88,4.14,6.01,5.45,0.95,2.91,2.18,10.25,2.63,,,,,
November,,,,,,,,,,3.5,2.98,2.77,3.1,8.55,4.06,,7.52,6.63,9.74,12.03,6.38,9.94,3.95,2.75,1.53,4.68,6.35,1.88,7.55,7.92,5.47,2.71,1.49,3.58,8.04,0.3,8.86,8.05,4.78,6.71,5.42,8.62,2.12,7.23,9.1,2.13,,,,,
December,,,,,,,,,,8.48,4.27,7.64,6.58,7.41,9.05,,2.1,1.35,4.63,7.85,4.81,5.8,5.67,1.35,7.67,4.68,6.54,4.3,5.6,3.49,5.93,3.28,6.48,3.18,3.76,3.32,6.49,3.19,4.41,7.97,3.06,10.63,5.89,2.99,7.11,6.96,,,,,
Total,,,,,,,,,,,56.88,47.68,52.14,65.43,57.11,,,58.15,77.35,55.08,53.84,59.42,57.89,38.75,53.65,55.77,52.39,42.58,61.85,45.79,45.27,39.03,50.9,57.45,49.27,41.49,57.75,48.31,56.71,47.66,55.24,54.24,44.54,45.32,70.3,36.87,,,,,
