"BEAULIEU, DROKES",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,RR6850,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,2.52,3.50,4.19,0.92,2.91,4.33,3.57,2.19,,,,
February,0.42,0.46,2.32,4.38,0.15,4.34,1.76,3.84,,,,
March,1.50,1.07,1.79,1.44,1.94,0.21,0.43,2.71,,,,
April,2.40,0.73,2.62,2.98,2.91,2.74,3.31,1.99,,,,
May,1.09,1.13,0.49,2.03,3.15,3.90,0.44,0.57,,,,
June,2.18,0.40,1.46,0.40,2.19,0.00,2.74,2.36,,,,
July,5.71,0.66,3.06,0.64,2.56,2.17,1.00,2.45,,,,
August,1.27,1.94,2.54,1.61,2.51,5.10,1.01,4.15,,,,
September,2.27,0.72,1.41,2.42,5.06,2.86,0.37,6.53,,,,
October,2.71,0.92,0.61,4.77,4.49,3.64,3.23,1.96,,,,
November,1.74,1.96,1.94,1.16,2.24,3.00,7.51,2.89,,,,
December,2.25,1.46,4.07,3.03,3.92,3.54,0.45,3.76,,,,
Total,26.06,14.95,26.50,25.78,34.03,35.83,25.82,35.40,,,,
Calc annual,26.06,14.95,26.50,25.78,34.03,35.83,25.82,35.40,0.00,0.00,0.00,
Difference,0.00,-0.00,-0.00,0.00,0.00,0.00,0.00,0.00,NaN,NaN,NaN,
